 8.1 -1.630 -2.80  2.2618025386  0.0473014428  4.1834522566  0.0774216651  0.3456611657
 8.1 -1.500 -2.80  2.2588402238  0.0471938334  4.1785621839  0.1031720878  0.3454573448
 8.1 -1.380 -2.80  2.2538406561  0.0469810661  4.1688393220  0.1374306914  0.3450855117
 8.1 -1.250 -2.80  2.2482315486  0.0467684485  4.1592458739  0.1830426121  0.3446631142
 8.1 -1.750 -2.50  1.5886867396  0.0651514685  5.3307125623  0.0392911032  0.2472081410
 8.1 -1.630 -2.50  1.5873350456  0.0650426449  5.3262769936  0.0523722858  0.2470925007
 8.1 -1.500 -2.50  1.5855016064  0.0649058521  5.3203639925  0.0697979992  0.2469388016
 8.1 -1.380 -2.50  1.5830199210  0.0647124870  5.3122613758  0.0930013922  0.2467363333
 8.1 -1.250 -2.50  1.5804274502  0.0645191884  5.3042649058  0.1239136349  0.2465115865
 8.1 -1.750 -2.20  1.1167867598  0.0840653608  6.3452251627  0.0268859124  0.1795142955
 8.1 -1.630 -2.20  1.1159651715  0.0839445931  6.3408464637  0.0358388614  0.1794353002
 8.1 -1.500 -2.20  1.1149998347  0.0838199786  6.3356055265  0.0477691893  0.1793389170
 8.1 -1.380 -2.20  1.1135565342  0.0836155345  6.3278017891  0.0636553814  0.1792031701
 8.1 -1.250 -2.20  1.1117559503  0.0833672213  6.3183001057  0.0848105619  0.1790326033
 8.2 -1.500 -3.00  3.3822992916  0.0269789342  3.0255237076  0.1747206652  0.5690193425
 8.2 -1.380 -3.00  3.3709548734  0.0268148837  3.0161543068  0.2325853523  0.5681847731
 8.2 -1.250 -3.00  3.3532045060  0.0265300963  2.9992938863  0.3093229259  0.5668458662
 8.2 -1.120 -3.00  3.3314335168  0.0261963285  2.9798806270  0.4111079885  0.5651640310
 8.2 -1.000 -3.00  3.3019908711  0.0257597722  2.9539472140  0.5457154410  0.5629494313
 8.2 -1.500 -2.80  2.4834312674  0.0410461921  4.3222210380  0.1219019933  0.4054272819
 8.2 -1.380 -2.80  2.4765476779  0.0408265187  4.3103544627  0.1623350398  0.4048841522
 8.2 -1.250 -2.80  2.4672008011  0.0405420648  4.2948429829  0.2160556994  0.4041492821
 8.2 -1.120 -2.80  2.4553909891  0.0401631176  4.2743162722  0.2874096585  0.4031963855
 8.2 -1.000 -2.80  2.4391115222  0.0396656984  4.2469946541  0.3819692399  0.4018993095
 8.2 -1.500 -2.50  1.7588763413  0.0563531233  5.5032725772  0.0828095748  0.2895560070
 8.2 -1.380 -2.50  1.7552802348  0.0561412348  5.4926162808  0.1103127548  0.2892499001
 8.2 -1.250 -2.50  1.7503326769  0.0558464707  5.4777629688  0.1468864115  0.2888046063
 8.2 -1.120 -2.50  1.7437680960  0.0554589541  5.4583519029  0.1954940597  0.2882422968
 8.2 -1.000 -2.50  1.7351402395  0.0549571584  5.4331962042  0.2600170789  0.2874746446
 8.2 -1.500 -2.20  1.2459099299  0.0730286485  6.5676608813  0.0567721419  0.2102562185
 8.2 -1.380 -2.20  1.2437919057  0.0728050300  6.5572801006  0.0756366640  0.2100464272
 8.2 -1.250 -2.20  1.2409573710  0.0725083930  6.5434706754  0.1007369145  0.2097675492
 8.2 -1.120 -2.20  1.2371712587  0.0721122782  6.5251928899  0.1341074270  0.2093952659
 8.2 -1.000 -2.20  1.2322160582  0.0715983304  6.5014583553  0.1784420929  0.2089090460
 8.3 -1.500 -3.00  3.5465193533  0.0212940414  2.9521220000  0.2004940713  0.6541943746
 8.3 -1.380 -3.00  3.5288926380  0.0210908840  2.9374784859  0.2666537386  0.6527101326
 8.3 -1.250 -3.00  3.5051491958  0.0208208269  2.9178621869  0.3543341628  0.6507483894
 8.3 -1.120 -3.00  3.4738585731  0.0204571110  2.8914347933  0.4702806963  0.6480980065
 8.3 -1.000 -3.00  3.4340820437  0.0200269324  2.8600631531  0.6233485297  0.6447470777
 8.3 -1.500 -2.80  2.6280706686  0.0320859607  4.2099634205  0.1408545341  0.4644422128
 8.3 -1.380 -2.80  2.6181306115  0.0318451617  4.1933953193  0.1874601286  0.4635884113
 8.3 -1.250 -2.80  2.6048281231  0.0315427704  4.1729457006  0.2493205504  0.4624358027
 8.3 -1.120 -2.80  2.5874783851  0.0311609055  4.1471784273  0.3313270502  0.4609550321
 8.3 -1.000 -2.80  2.5636785682  0.0306202310  4.1102074053  0.4397127137  0.4588924755
 8.3 -1.500 -2.50  1.8839235884  0.0441267948  5.3746461234  0.0962710932  0.3312850318
 8.3 -1.380 -2.50  1.8784813588  0.0439071999  5.3614965214  0.1281866979  0.3308006595
 8.3 -1.250 -2.50  1.8711631352  0.0436186730  5.3437749901  0.1705939283  0.3301301705
 8.3 -1.120 -2.50  1.8609958631  0.0431506417  5.3137784848  0.2268324021  0.3291694610
 8.3 -1.000 -2.50  1.8479564133  0.0426002444  5.2792249571  0.3013792006  0.3279759839
 8.4 -1.500 -3.00  3.5727030020  0.0155064385  2.7547225586  0.2244409419  0.7375081054
 8.4 -1.370 -3.00  3.5490479766  0.0153193310  2.7376739262  0.2982276069  0.7352675992
 8.4 -1.250 -3.00  3.5177540150  0.0150676076  2.7144328720  0.3958118475  0.7322685980
 8.4 -1.120 -3.00  3.4765144806  0.0147361802  2.6837173905  0.5244894882  0.7283829404
 8.4 -1.000 -3.00  3.4202281146  0.0142876756  2.6410232707  0.6932559458  0.7229613823
 8.4 -1.500 -2.80  2.6787910227  0.0231773784  3.9237150162  0.1590474028  0.5220517714
 8.4 -1.370 -2.80  2.6645166886  0.0229536908  3.9044054955  0.2115017791  0.5207411106
 8.4 -1.250 -2.80  2.6466585152  0.0226676997  3.8794881189  0.2810336800  0.5190261236
 8.4 -1.120 -2.80  2.6216946464  0.0222723436  3.8448874494  0.3728864368  0.5166736700
 8.4 -1.000 -2.80  2.5887609788  0.0217742747  3.8011191124  0.4939458209  0.5135554139
 8.4 -1.500 -2.50  1.9437138740  0.0319641697  5.0281365693  0.1094224634  0.3717741421
 8.4 -1.370 -2.50  1.9359545712  0.0317267756  5.0091965666  0.1456039101  0.3709881824
 8.4 -1.250 -2.50  1.9254100391  0.0314160376  4.9841588312  0.1936066464  0.3699378224
 8.4 -1.120 -2.50  1.9115857641  0.0310174094  4.9521057821  0.2571930778  0.3685680974
 8.4 -1.000 -2.50  1.8922739572  0.0304562475  4.9064542665  0.3411335339  0.3666585035
 8.5 -1.500 -3.20  4.3215828061  0.0058049903  1.3778059568  0.3192290347  1.1228232127
 8.5 -1.380 -3.20  4.2785560010  0.0056951361  1.3640588872  0.4233175436  1.1177505532
 8.5 -1.250 -3.20  4.2160662629  0.0055431820  1.3451261579  0.5598724808  1.1104411495
 8.5 -1.120 -3.20  4.1343014246  0.0053389785  1.3191266872  0.7384449404  1.1007281235
 8.5 -1.000 -3.20  4.0321570701  0.0050985696  1.2880954488  0.9709559649  1.0883571641
 8.5 -1.500 -3.00  3.5277649501  0.0099333343  2.3506136072  0.2456934996  0.8006179959
 8.5 -1.380 -3.00  3.4958924255  0.0097642001  2.3300966122  0.3260084148  0.7973548949
 8.5 -1.250 -3.00  3.4528919463  0.0095479195  2.3036129101  0.4318109332  0.7928341208
 8.5 -1.120 -3.00  3.3998598049  0.0092723414  2.2690836086  0.5709561368  0.7871712443
 8.5 -1.000 -3.00  3.3296459883  0.0089283808  2.2253207253  0.7527095927  0.7795598428
 8.5 -1.500 -2.80  2.6817583118  0.0147340283  3.3698547854  0.1754485654  0.5630699321
 8.5 -1.380 -2.80  2.6631242618  0.0145435778  3.3474521962  0.2330848323  0.5611595598
 8.5 -1.250 -2.80  2.6375311754  0.0142970079  3.3187863057  0.3092187397  0.5585876482
 8.5 -1.120 -2.80  2.6027320218  0.0139494899  3.2775841134  0.4094065520  0.5550203104
 8.5 -1.000 -2.80  2.5576218945  0.0135158678  3.2256153662  0.5408419987  0.5503990194
 8.6 -1.250 -3.20  4.0426012760  0.0028465718  0.9294042002  0.5916998099  1.1509136032
 8.6 -1.130 -3.20  3.9464480142  0.0027260173  0.9089578821  0.7783721120  1.1381488953
 8.6 -1.000 -3.20  3.8190068353  0.0025658483  0.8808352549  1.0188244608  1.1210005983
 8.6 -0.880 -3.20  3.6534907227  0.0023657883  0.8444877055  1.3249000928  1.0983106391
 8.6 -0.750 -3.20  3.4450363485  0.0021269708  0.7993148275  1.7089482396  1.0688166769
 8.6 -1.250 -3.00  3.4368708273  0.0050532323  1.6722883725  0.4629698023  0.8174740175
 8.6 -1.130 -3.00  3.3665662839  0.0048677863  1.6403218543  0.6103547012  0.8094778946
 8.6 -1.000 -3.00  3.2690668471  0.0046174106  1.5966453292  0.8008084194  0.7984757609
 8.6 -0.880 -3.00  3.1467561904  0.0043096505  1.5408732026  1.0455675598  0.7842597614
 8.6 -0.750 -3.00  2.9898966444  0.0039293954  1.4694089518  1.3553419023  0.7655719021
 8.6 -1.250 -2.80  2.6995282929  0.0076321760  2.4936272077  0.3336705936  0.5686384881
 8.6 -1.130 -2.80  2.6526995016  0.0074018704  2.4550180368  0.4407548827  0.5638174251
 8.6 -1.000 -2.80  2.5883825336  0.0070840144  2.4006448786  0.5799880696  0.5571292999
 8.6 -0.880 -2.80  2.5056470145  0.0066902849  2.3323697681  0.7599397508  0.5484553010
 8.6 -0.750 -2.80  2.4001750986  0.0061971910  2.2427414419  0.9899917152  0.5370581731
 8.7 -1.250 -3.50  3.7562918512  0.0005905737  0.2671405924  0.6828877941  1.5755333064
 8.7 -1.120 -3.50  3.6327246874  0.0005555483  0.2588099466  0.8931372144  1.5506325070
 8.7 -1.000 -3.50  3.4790661666  0.0005140645  0.2486765405  1.1616096278  1.5189059073
 8.7 -0.880 -3.50  3.2837857605  0.0004630633  0.2356124329  1.4980130205  1.4774201922
 8.7 -0.750 -3.50  3.0471706612  0.0004048190  0.2198449169  1.9127446890  1.4251628416
 8.7 -1.250 -3.20  3.6727707699  0.0013791822  0.6225787534  0.6068424705  1.1804532293
 8.7 -1.120 -3.20  3.5603044155  0.0013033867  0.6046200591  0.7950124309  1.1632248560
 8.7 -1.000 -3.20  3.4172656799  0.0012100381  0.5816742542  1.0357011035  1.1407205640
 8.7 -0.880 -3.20  3.2359398198  0.0010965250  0.5528499738  1.3388271502  1.1116078984
 8.7 -0.750 -3.20  3.0116217541  0.0009633505  0.5169785095  1.7136686016  1.0741377582
 8.8 -1.000 -3.50  2.8355347034  0.0002148914  0.1530323504  1.1243108313  1.4976820439
 8.8 -0.880 -3.50  2.6509690195  0.0001903356  0.1437439893  1.4416533087  1.4489985235
 8.8 -0.750 -3.50  2.4218122659  0.0001617759  0.1321809961  1.8236990924  1.3861277033
 8.8 -0.620 -3.50  2.1577363399  0.0001316268  0.1188474073  2.2736039013  1.3093122745
 8.8 -0.500 -3.50  1.8601317077  0.0001010926  0.1037519012  2.7806123534  1.2165800470
 8.8 -1.000 -3.20  2.8550484384  0.0005117791  0.3627137775  1.0129309111  1.1338501904
 8.8 -0.880 -3.20  2.6715728114  0.0004538860  0.3408011077  1.3003173604  1.0978470002
 8.8 -0.750 -3.20  2.4508033828  0.0003883092  0.3142345686  1.6502007095  1.0526002307
 8.8 -0.620 -3.20  2.1870533367  0.0003160810  0.2823925495  2.0611762430  0.9956446550
 8.8 -0.500 -3.20  1.8911913331  0.0002431585  0.2463783700  2.5281198888  0.9270284086
 8.8 -1.000 -3.00  2.6298310844  0.0009680213  0.7002228148  0.8175894866  0.8117282856
 8.8 -0.880 -3.00  2.4748280785  0.0008675324  0.6611767023  1.0538675397  0.7879571250
 8.8 -0.750 -3.00  2.2797420757  0.0007480991  0.6121222054  1.3422290412  0.7570136553
 8.8 -0.620 -3.00  2.0496098197  0.0006173046  0.5534889190  1.6861522632  0.7184636216
 8.8 -0.500 -3.00  1.7835023445  0.0004797409  0.4847847565  2.0794620425  0.6708538359
 8.9 -1.000 -3.80  1.7812062037  0.0000225778  0.0281812916  0.9943876860  1.6814127133
 8.9 -0.880 -3.80  1.6441772956  0.0000196405  0.0262497837  1.2652972395  1.6144198172
 8.9 -0.750 -3.80  1.4813093081  0.0000163649  0.0239096950  1.5871715135  1.5309904660
 8.9 -0.620 -3.80  1.2954938977  0.0000129784  0.0212463060  1.9567658865  1.4298404845
 8.9 -0.500 -3.80  1.0934296037  0.0000096946  0.0183164530  2.3630710571  1.3109967932
 8.9 -1.000 -3.50  1.9478037474  0.0000617102  0.0749106449  0.9860033030  1.3742817126
 8.9 -0.880 -3.50  1.7957337197  0.0000533329  0.0694555307  1.2536350394  1.3193588320
 8.9 -0.750 -3.50  1.6166568335  0.0000442055  0.0630119772  1.5717457644  1.2512782916
 8.9 -0.620 -3.50  1.4121447816  0.0000347445  0.0556275852  1.9361223835  1.1687831549
 8.9 -0.500 -3.50  1.1911001152  0.0000257195  0.0476259102  2.3368160017  1.0721020927
 8.9 -1.000 -3.20  1.9971046383  0.0001451064  0.1762415796  0.9016505781  1.0524812408
 8.9 -0.880 -3.20  1.8414519628  0.0001251626  0.1630659385  1.1470372744  1.0108496624
 8.9 -0.750 -3.20  1.6571733970  0.0001032191  0.1473229533  1.4384515948  0.9591387280
 8.9 -0.620 -3.20  1.4470024672  0.0000806462  0.1293401762  1.7726403252  0.8961897276
 8.9 -0.500 -3.20  1.2163406782  0.0000588511  0.1095340772  2.1363434184  0.8213984701
 9.0 -0.750 -3.80  0.6656505249  0.0000019851  0.0068583770  1.0754101437  1.1353976870
 9.0 -0.620 -3.80  0.5723343185  0.0000015352  0.0060182784  1.3127187300  1.0488801309
 9.0 -0.500 -3.80  0.4698481533  0.0000011031  0.0050910403  1.5595965835  0.9453129633
 9.0 -0.380 -3.80  0.3700392617  0.0000007383  0.0041545520  1.8090297202  0.8335854712
 9.0 -0.250 -3.80  0.2768170134  0.0000004535  0.0032461947  2.0361800794  0.7149876000
 9.0 -0.750 -3.50  0.7285148676  0.0000048964  0.0168032520  1.0703277877  0.9492975110
 9.0 -0.620 -3.50  0.6224350981  0.0000037299  0.0145887997  1.3003437628  0.8739855744
 9.0 -0.500 -3.50  0.5117943411  0.0000026590  0.0122323096  1.5450110234  0.7887728757
 9.0 -0.380 -3.50  0.4019230689  0.0000017529  0.0098548820  1.7869342538  0.6947205080
 9.0 -0.250 -3.50  0.2994350914  0.0000010573  0.0075797905  2.0038635517  0.5948185897
 9.0 -0.750 -3.20  0.7465216765  0.0000104793  0.0365880215  0.9942568330  0.7394946974
 9.0 -0.620 -3.20  0.6368427364  0.0000078844  0.0313870628  1.2063745682  0.6806720673
 9.0 -0.500 -3.20  0.5205640469  0.0000055030  0.0258738129  1.4274481142  0.6127975093
 9.0 -0.380 -3.20  0.4055055808  0.0000035352  0.0203627249  1.6412760035  0.5375853437
 9.0 -0.250 -3.20  0.3006867342  0.0000020783  0.0152089031  1.8306201728  0.4590593011
 9.1 -0.750 -3.80  0.2154099428  0.0000001345  0.0013943029  0.5889341721  0.6958828585
 9.1 -0.620 -3.80  0.1806346746  0.0000001004  0.0012009456  0.7083337139  0.6329739655
 9.1 -0.500 -3.80  0.1449741027  0.0000000696  0.0009956723  0.8301162512  0.5622053435
 9.1 -0.380 -3.80  0.1099125566  0.0000000440  0.0007880549  0.9412079262  0.4841096548
 9.1 -0.250 -3.80  0.0782773183  0.0000000251  0.0005903319  1.0283300010  0.4027208849
 9.1 -0.750 -3.50  0.2456257066  0.0000003140  0.0030242634  0.5890302747  0.6029151656
 9.1 -0.620 -3.50  0.2060749134  0.0000002338  0.0025879062  0.7078653396  0.5485089649
 9.1 -0.500 -3.50  0.1652381937  0.0000001615  0.0021290147  0.8283326479  0.4869081269
 9.1 -0.380 -3.50  0.1259658108  0.0000001024  0.0016687009  0.9399360585  0.4202294590
 9.1 -0.250 -3.50  0.0904931775  0.0000000587  0.0012340077  1.0285094771  0.3507465154
 9.1 -0.750 -3.20  0.2580996498  0.0000006334  0.0057645846  0.5508567319  0.4839887143
 9.1 -0.620 -3.20  0.2160027048  0.0000004669  0.0048572725  0.6598594508  0.4395895456
