6.9000	-1.6000	-2.3500	0.1186	0.0211	0.7921	0.0031	0.0156
6.9000	-1.6000	-2.3000	0.1097	0.0224	0.8232	0.0029	0.0145
6.9000	-1.6000	-2.2500	0.1007	0.0237	0.8543	0.0027	0.0135
6.9000	-1.6000	-2.2000	0.0950	0.0252	0.8841	0.0025	0.0128
6.9000	-1.6000	-2.1500	0.0893	0.0267	0.9139	0.0024	0.0121
6.9000	-1.6000	-2.1000	0.0835	0.0282	0.9438	0.0022	0.0114
6.9000	-1.6000	-2.0500	0.0778	0.0297	0.9736	0.0021	0.0107
6.9000	-1.6000	-2.0000	0.0721	0.0312	1.0034	0.0019	0.0100
6.9000	-1.5750	-2.5000	0.1455	0.0172	0.6987	0.0041	0.0187
6.9000	-1.5750	-2.4500	0.1365	0.0185	0.7298	0.0038	0.0177
6.9000	-1.5750	-2.4000	0.1276	0.0198	0.7609	0.0036	0.0166
6.9000	-1.5750	-2.3500	0.1186	0.0211	0.7921	0.0033	0.0156
6.9000	-1.5750	-2.3000	0.1097	0.0224	0.8232	0.0031	0.0145
6.9000	-1.5750	-2.2500	0.1007	0.0237	0.8543	0.0028	0.0135
6.9000	-1.5750	-2.2000	0.0950	0.0252	0.8841	0.0026	0.0128
6.9000	-1.5750	-2.1500	0.0893	0.0267	0.9139	0.0025	0.0121
6.9000	-1.5750	-2.1000	0.0835	0.0282	0.9438	0.0023	0.0114
6.9000	-1.5750	-2.0500	0.0778	0.0297	0.9736	0.0022	0.0107
6.9000	-1.5750	-2.0000	0.0721	0.0312	1.0034	0.0020	0.0100
6.9000	-1.5500	-2.5000	0.1455	0.0172	0.6986	0.0043	0.0187
6.9000	-1.5500	-2.4500	0.1365	0.0185	0.7297	0.0040	0.0177
6.9000	-1.5500	-2.4000	0.1276	0.0198	0.7609	0.0038	0.0166
6.9000	-1.5500	-2.3500	0.1186	0.0211	0.7920	0.0035	0.0156
6.9000	-1.5500	-2.3000	0.1097	0.0224	0.8232	0.0033	0.0145
6.9000	-1.5500	-2.2500	0.1007	0.0237	0.8543	0.0030	0.0135
6.9000	-1.5500	-2.2000	0.0950	0.0252	0.8841	0.0028	0.0128
6.9000	-1.5500	-2.1500	0.0893	0.0267	0.9139	0.0027	0.0121
6.9000	-1.5500	-2.1000	0.0835	0.0282	0.9438	0.0025	0.0114
6.9000	-1.5500	-2.0500	0.0778	0.0297	0.9736	0.0024	0.0107
6.9000	-1.5500	-2.0000	0.0721	0.0312	1.0034	0.0022	0.0100
6.9000	-1.5250	-2.5000	0.1455	0.0172	0.6986	0.0046	0.0187
6.9000	-1.5250	-2.4500	0.1365	0.0185	0.7297	0.0043	0.0177
6.9000	-1.5250	-2.4000	0.1276	0.0198	0.7609	0.0040	0.0166
6.9000	-1.5250	-2.3500	0.1186	0.0211	0.7920	0.0037	0.0156
6.9000	-1.5250	-2.3000	0.1097	0.0224	0.8232	0.0034	0.0145
6.9000	-1.5250	-2.2500	0.1007	0.0237	0.8543	0.0031	0.0135
6.9000	-1.5250	-2.2000	0.0950	0.0252	0.8841	0.0029	0.0128
6.9000	-1.5250	-2.1500	0.0893	0.0267	0.9139	0.0028	0.0121
6.9000	-1.5250	-2.1000	0.0835	0.0282	0.9438	0.0026	0.0114
6.9000	-1.5250	-2.0500	0.0778	0.0297	0.9736	0.0025	0.0107
6.9000	-1.5250	-2.0000	0.0721	0.0312	1.0034	0.0023	0.0100
6.9000	-1.5000	-2.5000	0.1455	0.0172	0.6986	0.0048	0.0187
6.9000	-1.5000	-2.2500	0.1007	0.0237	0.8543	0.0033	0.0135
6.9000	-1.5000	-2.0000	0.0721	0.0312	1.0034	0.0024	0.0100
6.9200	-1.7500	-2.5000	0.1529	0.0180	0.7327	0.0028	0.0196
6.9200	-1.7500	-2.2500	0.1058	0.0248	0.8956	0.0020	0.0142
6.9200	-1.7500	-2.0000	0.0757	0.0325	1.0514	0.0014	0.0105
6.9200	-1.6750	-2.5000	0.1529	0.0180	0.7327	0.0034	0.0196
6.9200	-1.6750	-2.2500	0.1058	0.0248	0.8956	0.0024	0.0142
6.9200	-1.6750	-2.0000	0.0757	0.0325	1.0513	0.0017	0.0105
6.9200	-1.5000	-2.5000	0.1529	0.0180	0.7326	0.0051	0.0196
6.9200	-1.5000	-2.2500	0.1058	0.0248	0.8955	0.0035	0.0142
6.9200	-1.5000	-2.0000	0.0757	0.0325	1.0513	0.0025	0.0105
6.9400	-1.7500	-2.5000	0.1603	0.0188	0.7667	0.0030	0.0206
6.9400	-1.7500	-2.2500	0.1109	0.0258	0.9368	0.0021	0.0149
6.9400	-1.7500	-2.0000	0.0794	0.0339	1.0993	0.0015	0.0110
6.9400	-1.6750	-2.5000	0.1603	0.0188	0.7667	0.0036	0.0206
6.9400	-1.6750	-2.2500	0.1109	0.0258	0.9368	0.0025	0.0149
6.9400	-1.6750	-2.0000	0.0794	0.0339	1.0992	0.0018	0.0110
6.9400	-1.5000	-2.5000	0.1603	0.0188	0.7666	0.0053	0.0206
6.9400	-1.5000	-2.2500	0.1109	0.0258	0.9368	0.0037	0.0149
6.9400	-1.5000	-2.0000	0.0794	0.0339	1.0992	0.0026	0.0110
6.9600	-1.7500	-2.5000	0.1676	0.0195	0.8008	0.0031	0.0215
6.9600	-1.7500	-2.2500	0.1161	0.0269	0.9781	0.0021	0.0155
6.9600	-1.7500	-2.0000	0.0830	0.0352	1.1471	0.0015	0.0115
6.9600	-1.6750	-2.5000	0.1676	0.0195	0.8008	0.0037	0.0215
6.9600	-1.6750	-2.2500	0.1161	0.0269	0.9781	0.0026	0.0155
6.9600	-1.6750	-2.0000	0.0830	0.0352	1.1471	0.0018	0.0115
6.9600	-1.5000	-2.5000	0.1676	0.0195	0.8007	0.0056	0.0215
6.9600	-1.5000	-2.2500	0.1161	0.0269	0.9780	0.0038	0.0155
6.9600	-1.5000	-2.0000	0.0830	0.0352	1.1470	0.0028	0.0115
6.9800	-1.7500	-2.5000	0.1750	0.0203	0.8348	0.0033	0.0225
6.9800	-1.7500	-2.2500	0.1212	0.0279	1.0193	0.0022	0.0162
6.9800	-1.7500	-2.0000	0.0867	0.0366	1.1950	0.0016	0.0120
6.9800	-1.6750	-2.5000	0.1750	0.0203	0.8348	0.0039	0.0225
6.9800	-1.6750	-2.2500	0.1212	0.0279	1.0193	0.0027	0.0162
6.9800	-1.6750	-2.0000	0.0867	0.0366	1.1950	0.0019	0.0120
6.9800	-1.5000	-2.5000	0.1750	0.0203	0.8347	0.0058	0.0225
6.9800	-1.5000	-2.2500	0.1212	0.0279	1.0193	0.0040	0.0162
6.9800	-1.5000	-2.0000	0.0867	0.0366	1.1949	0.0029	0.0120
7.0000	-1.7500	-2.5000	0.1824	0.0211	0.8688	0.0034	0.0234
7.0000	-1.7500	-2.2500	0.1263	0.0290	1.0606	0.0023	0.0169
7.0000	-1.7500	-2.0000	0.0903	0.0379	1.2429	0.0017	0.0125
7.0000	-1.7350	-2.5000	0.1824	0.0211	0.8688	0.0035	0.0234
7.0000	-1.7350	-2.4500	0.1712	0.0227	0.9072	0.0033	0.0221
7.0000	-1.7350	-2.4000	0.1600	0.0243	0.9455	0.0031	0.0208
7.0000	-1.7350	-2.3500	0.1487	0.0258	0.9839	0.0028	0.0195
7.0000	-1.7350	-2.3000	0.1375	0.0274	1.0222	0.0026	0.0182
7.0000	-1.7350	-2.2500	0.1263	0.0290	1.0606	0.0024	0.0169
7.0000	-1.7350	-2.2000	0.1191	0.0308	1.0971	0.0023	0.0160
7.0000	-1.7350	-2.1500	0.1119	0.0326	1.1335	0.0022	0.0151
7.0000	-1.7350	-2.1000	0.1047	0.0343	1.1700	0.0020	0.0143
7.0000	-1.7350	-2.0500	0.0975	0.0361	1.2064	0.0019	0.0134
7.0000	-1.7350	-2.0000	0.0903	0.0379	1.2429	0.0018	0.0125
7.0000	-1.7200	-2.5000	0.1824	0.0211	0.8688	0.0037	0.0234
7.0000	-1.7200	-2.4500	0.1712	0.0227	0.9072	0.0035	0.0221
7.0000	-1.7200	-2.4000	0.1600	0.0243	0.9455	0.0032	0.0208
7.0000	-1.7200	-2.3500	0.1487	0.0258	0.9839	0.0030	0.0195
7.0000	-1.7200	-2.3000	0.1375	0.0274	1.0222	0.0027	0.0182
7.0000	-1.7200	-2.2500	0.1263	0.0290	1.0606	0.0025	0.0169
7.0000	-1.7200	-2.2000	0.1191	0.0308	1.0971	0.0024	0.0160
7.0000	-1.7200	-2.1500	0.1119	0.0326	1.1335	0.0022	0.0151
7.0000	-1.7200	-2.1000	0.1047	0.0343	1.1700	0.0021	0.0143
7.0000	-1.7200	-2.0500	0.0975	0.0361	1.2064	0.0019	0.0134
7.0000	-1.7200	-2.0000	0.0903	0.0379	1.2429	0.0018	0.0125
7.0000	-1.7170	-2.1000	0.1087	0.0345	1.1681	0.0022	0.0147
7.0000	-1.7140	-2.2000	0.1271	0.0312	1.0933	0.0026	0.0169
7.0000	-1.7110	-2.3000	0.1456	0.0278	1.0184	0.0030	0.0190
7.0000	-1.7080	-2.4000	0.1640	0.0245	0.9436	0.0034	0.0212
7.0000	-1.7050	-2.5000	0.1824	0.0211	0.8688	0.0038	0.0234
7.0000	-1.7050	-2.4500	0.1712	0.0227	0.9072	0.0036	0.0221
7.0000	-1.7050	-2.4000	0.1600	0.0243	0.9455	0.0033	0.0208
7.0000	-1.7050	-2.3500	0.1487	0.0258	0.9839	0.0031	0.0195
7.0000	-1.7050	-2.3000	0.1375	0.0274	1.0222	0.0028	0.0182
7.0000	-1.7050	-2.2500	0.1263	0.0290	1.0606	0.0026	0.0169
7.0000	-1.7050	-2.2000	0.1191	0.0308	1.0971	0.0025	0.0160
7.0000	-1.7050	-2.1500	0.1119	0.0326	1.1335	0.0023	0.0151
7.0000	-1.7050	-2.1000	0.1047	0.0343	1.1700	0.0022	0.0143
7.0000	-1.7050	-2.0500	0.0975	0.0361	1.2064	0.0020	0.0134
7.0000	-1.7050	-2.0000	0.0903	0.0379	1.2429	0.0019	0.0125
7.0000	-1.6900	-2.5000	0.1824	0.0211	0.8688	0.0040	0.0234
7.0000	-1.6900	-2.4500	0.1712	0.0227	0.9072	0.0037	0.0221
7.0000	-1.6900	-2.4000	0.1600	0.0243	0.9455	0.0035	0.0208
7.0000	-1.6900	-2.3500	0.1487	0.0258	0.9839	0.0032	0.0195
7.0000	-1.6900	-2.3000	0.1375	0.0274	1.0222	0.0030	0.0182
7.0000	-1.6900	-2.2500	0.1263	0.0290	1.0606	0.0027	0.0169
7.0000	-1.6900	-2.2000	0.1191	0.0308	1.0971	0.0025	0.0160
7.0000	-1.6900	-2.1500	0.1119	0.0326	1.1335	0.0024	0.0151
7.0000	-1.6900	-2.1000	0.1047	0.0343	1.1700	0.0022	0.0143
7.0000	-1.6900	-2.0500	0.0975	0.0361	1.2064	0.0021	0.0134
7.0000	-1.6900	-2.0000	0.0903	0.0379	1.2429	0.0019	0.0125
7.0000	-1.6750	-2.5000	0.1824	0.0211	0.8688	0.0041	0.0234
7.0000	-1.6750	-2.2500	0.1263	0.0290	1.0606	0.0028	0.0169
7.0000	-1.6750	-2.0000	0.0903	0.0379	1.2429	0.0020	0.0125
7.0000	-1.6400	-2.5000	0.1824	0.0211	0.8688	0.0045	0.0234
7.0000	-1.6400	-2.4500	0.1712	0.0227	0.9072	0.0042	0.0221
7.0000	-1.6400	-2.4000	0.1600	0.0243	0.9455	0.0039	0.0208
7.0000	-1.6400	-2.3500	0.1487	0.0258	0.9839	0.0037	0.0195
7.0000	-1.6400	-2.3000	0.1375	0.0274	1.0222	0.0034	0.0182
7.0000	-1.6400	-2.2500	0.1263	0.0290	1.0606	0.0031	0.0169
7.0000	-1.6400	-2.2000	0.1191	0.0308	1.0971	0.0029	0.0160
7.0000	-1.6400	-2.1500	0.1119	0.0326	1.1335	0.0027	0.0151
7.0000	-1.6400	-2.1000	0.1047	0.0343	1.1700	0.0026	0.0143
7.0000	-1.6400	-2.0500	0.0975	0.0361	1.2064	0.0024	0.0134
7.0000	-1.6400	-2.0000	0.0903	0.0379	1.2429	0.0022	0.0125
7.0000	-1.6050	-2.5000	0.1824	0.0211	0.8688	0.0049	0.0234
7.0000	-1.6050	-2.4500	0.1712	0.0227	0.9072	0.0046	0.0221
7.0000	-1.6050	-2.4000	0.1600	0.0243	0.9455	0.0043	0.0208
7.0000	-1.6050	-2.3500	0.1487	0.0258	0.9839	0.0040	0.0195
7.0000	-1.6050	-2.3000	0.1375	0.0274	1.0222	0.0037	0.0182
7.0000	-1.6050	-2.2500	0.1263	0.0290	1.0606	0.0034	0.0169
7.0000	-1.6050	-2.2000	0.1191	0.0308	1.0971	0.0032	0.0160
7.0000	-1.6050	-2.1500	0.1119	0.0326	1.1335	0.0030	0.0151
7.0000	-1.6050	-2.1000	0.1047	0.0343	1.1700	0.0028	0.0143
7.0000	-1.6050	-2.0500	0.0975	0.0361	1.2064	0.0026	0.0134
7.0000	-1.6050	-2.0000	0.0903	0.0379	1.2429	0.0024	0.0125
7.0000	-1.5700	-2.5000	0.1824	0.0211	0.8687	0.0053	0.0234
7.0000	-1.5700	-2.4500	0.1712	0.0227	0.9071	0.0050	0.0221
7.0000	-1.5700	-2.4000	0.1600	0.0243	0.9454	0.0046	0.0208
7.0000	-1.5700	-2.3500	0.1487	0.0258	0.9838	0.0043	0.0195
7.0000	-1.5700	-2.3000	0.1375	0.0274	1.0221	0.0039	0.0182
7.0000	-1.5700	-2.2500	0.1263	0.0290	1.0605	0.0036	0.0169
7.0000	-1.5700	-2.2000	0.1191	0.0308	1.0970	0.0034	0.0160
7.0000	-1.5700	-2.1500	0.1119	0.0326	1.1334	0.0032	0.0151
7.0000	-1.5700	-2.1000	0.1047	0.0343	1.1699	0.0030	0.0143
7.0000	-1.5700	-2.0500	0.0975	0.0361	1.2063	0.0028	0.0134
7.0000	-1.5700	-2.0000	0.0903	0.0379	1.2428	0.0026	0.0125
7.0000	-1.5350	-2.5000	0.1824	0.0211	0.8687	0.0057	0.0234
7.0000	-1.5350	-2.4500	0.1712	0.0227	0.9071	0.0053	0.0221
7.0000	-1.5350	-2.4000	0.1600	0.0243	0.9454	0.0050	0.0208
7.0000	-1.5350	-2.3500	0.1487	0.0258	0.9838	0.0046	0.0195
7.0000	-1.5350	-2.3000	0.1375	0.0274	1.0221	0.0043	0.0182
7.0000	-1.5350	-2.2500	0.1263	0.0290	1.0605	0.0039	0.0169
7.0000	-1.5350	-2.2000	0.1191	0.0308	1.0970	0.0037	0.0160
7.0000	-1.5350	-2.1500	0.1119	0.0326	1.1334	0.0035	0.0151
7.0000	-1.5350	-2.1000	0.1047	0.0343	1.1699	0.0032	0.0143
7.0000	-1.5350	-2.0500	0.0975	0.0361	1.2063	0.0030	0.0134
7.0000	-1.5350	-2.0000	0.0903	0.0379	1.2428	0.0028	0.0125
7.0000	-1.5000	-2.5000	0.1824	0.0211	0.8687	0.0061	0.0234
7.0000	-1.5000	-2.2500	0.1263	0.0290	1.0605	0.0042	0.0169
7.0000	-1.5000	-2.0000	0.0903	0.0379	1.2428	0.0030	0.0125
7.0200	-1.7500	-2.5000	0.1930	0.0220	0.9092	0.0036	0.0249
7.0200	-1.7500	-2.2400	0.1338	0.0303	1.1105	0.0025	0.0181
7.0200	-1.7500	-2.0000	0.0958	0.0396	1.3018	0.0018	0.0134
7.0200	-1.5000	-2.5000	0.1930	0.0220	0.9091	0.0065	0.0249
7.0200	-1.5000	-2.2400	0.1338	0.0303	1.1104	0.0045	0.0181
7.0200	-1.5000	-2.0000	0.0958	0.0396	1.3016	0.0032	0.0134
7.0400	-1.7500	-2.5000	0.2037	0.0230	0.9496	0.0038	0.0265
7.0400	-1.7500	-2.2300	0.1413	0.0316	1.1603	0.0026	0.0193
7.0400	-1.7500	-2.0000	0.1013	0.0412	1.3607	0.0019	0.0144
7.0400	-1.5000	-2.5000	0.2037	0.0230	0.9495	0.0069	0.0265
7.0400	-1.5000	-2.2300	0.1413	0.0315	1.1602	0.0047	0.0193
7.0400	-1.5000	-2.0000	0.1013	0.0412	1.3604	0.0034	0.0144
7.0600	-1.7500	-2.5000	0.2143	0.0239	0.9900	0.0041	0.0280
7.0600	-1.7500	-2.2200	0.1488	0.0328	1.2102	0.0028	0.0204
7.0600	-1.7500	-2.0000	0.1068	0.0429	1.4196	0.0020	0.0153
7.0600	-1.5000	-2.5000	0.2143	0.0239	0.9900	0.0072	0.0280
7.0600	-1.5000	-2.2200	0.1488	0.0328	1.2101	0.0050	0.0204
7.0600	-1.5000	-2.0000	0.1068	0.0429	1.4193	0.0036	0.0153
7.0800	-1.7500	-2.5000	0.2250	0.0249	1.0304	0.0043	0.0296
7.0800	-1.7500	-2.2100	0.1563	0.0341	1.2600	0.0029	0.0216
7.0800	-1.7500	-2.0000	0.1123	0.0445	1.4785	0.0021	0.0163
7.0800	-1.5000	-2.5000	0.2250	0.0249	1.0304	0.0076	0.0296
7.0800	-1.5000	-2.2100	0.1563	0.0340	1.2599	0.0052	0.0216
7.0800	-1.5000	-2.0000	0.1123	0.0445	1.4781	0.0038	0.0163
7.1000	-1.7500	-2.5000	0.2356	0.0258	1.0708	0.0045	0.0311
7.1000	-1.7500	-2.2000	0.1638	0.0354	1.3099	0.0031	0.0228
7.1000	-1.7500	-2.0000	0.1178	0.0462	1.5374	0.0022	0.0172
7.1000	-1.7248	-2.1600	0.4034	0.0352	1.5025	0.0096	0.0561
7.1000	-1.7240	-2.5000	0.2356	0.0258	1.0708	0.0048	0.0311
7.1000	-1.7240	-2.2000	0.1638	0.0353	1.3099	0.0033	0.0228
7.1000	-1.7240	-2.0000	0.1178	0.0462	1.5374	0.0024	0.0172
7.1000	-1.6996	-2.1600	0.4034	0.0352	1.5025	0.0102	0.0561
7.1000	-1.6980	-2.5000	0.2356	0.0258	1.0708	0.0051	0.0311
7.1000	-1.6980	-2.2000	0.1638	0.0353	1.3099	0.0035	0.0228
7.1000	-1.6980	-2.0000	0.1178	0.0462	1.5373	0.0025	0.0172
7.1000	-1.6720	-2.5000	0.2356	0.0258	1.0708	0.0054	0.0311
7.1000	-1.6720	-2.2000	0.1638	0.0353	1.3099	0.0037	0.0228
7.1000	-1.6720	-2.0000	0.1178	0.0462	1.5372	0.0027	0.0172
7.1000	-1.6492	-2.1600	0.4033	0.0352	1.5023	0.0114	0.0561
7.1000	-1.6460	-2.5000	0.2356	0.0258	1.0708	0.0057	0.0311
7.1000	-1.6460	-2.2000	0.1638	0.0353	1.3098	0.0039	0.0228
7.1000	-1.6460	-2.0000	0.1178	0.0462	1.5371	0.0028	0.0172
7.1000	-1.6240	-2.1600	0.4033	0.0352	1.5023	0.0120	0.0561
7.1000	-1.6200	-2.5000	0.2356	0.0258	1.0709	0.0060	0.0311
7.1000	-1.6200	-2.2000	0.1638	0.0353	1.3098	0.0041	0.0228
7.1000	-1.6200	-2.0000	0.1178	0.0462	1.5371	0.0030	0.0172
7.1000	-1.5992	-2.1600	0.4032	0.0352	1.5021	0.0128	0.0560
7.1000	-1.5960	-2.5000	0.2356	0.0258	1.0708	0.0064	0.0311
7.1000	-1.5960	-2.2000	0.1638	0.0353	1.3098	0.0044	0.0228
7.1000	-1.5960	-2.0000	0.1178	0.0462	1.5370	0.0032	0.0172
7.1000	-1.5744	-2.1600	0.4032	0.0352	1.5020	0.0136	0.0560
7.1000	-1.5720	-2.5000	0.2356	0.0258	1.0708	0.0068	0.0311
7.1000	-1.5720	-2.2000	0.1638	0.0353	1.3098	0.0047	0.0228
7.1000	-1.5720	-2.0000	0.1178	0.0462	1.5370	0.0034	0.0172
7.1000	-1.5496	-2.1600	0.4031	0.0352	1.5019	0.0145	0.0560
7.1000	-1.5480	-2.5000	0.2356	0.0258	1.0708	0.0072	0.0311
7.1000	-1.5480	-2.2000	0.1638	0.0353	1.3098	0.0050	0.0228
7.1000	-1.5480	-2.0000	0.1178	0.0462	1.5370	0.0036	0.0172
7.1000	-1.5248	-2.1600	0.4031	0.0352	1.5018	0.0153	0.0560
7.1000	-1.5240	-2.5000	0.2356	0.0258	1.0708	0.0076	0.0311
7.1000	-1.5240	-2.2000	0.1638	0.0353	1.3098	0.0053	0.0228
7.1000	-1.5240	-2.0000	0.1178	0.0462	1.5370	0.0038	0.0172
7.1000	-1.5000	-2.5000	0.2356	0.0258	1.0708	0.0080	0.0311
7.1000	-1.5000	-2.2000	0.1638	0.0353	1.3098	0.0055	0.0228
7.1000	-1.5000	-2.0000	0.1178	0.0462	1.5369	0.0040	0.0172
7.1200	-1.7500	-2.5000	0.2474	0.0269	1.1217	0.0047	0.0327
7.1200	-1.7500	-2.2000	0.1720	0.0369	1.3715	0.0033	0.0239
7.1200	-1.7500	-2.0000	0.1237	0.0481	1.6086	0.0023	0.0181
7.1200	-1.7240	-2.5000	0.2474	0.0269	1.1216	0.0050	0.0327
7.1200	-1.7240	-2.2000	0.1720	0.0368	1.3715	0.0035	0.0239
7.1200	-1.7240	-2.0000	0.1237	0.0481	1.6086	0.0025	0.0181
7.1200	-1.6980	-2.5000	0.2474	0.0269	1.1216	0.0054	0.0327
7.1200	-1.6980	-2.2000	0.1720	0.0368	1.3715	0.0037	0.0239
7.1200	-1.6980	-2.0000	0.1237	0.0481	1.6086	0.0026	0.0181
7.1200	-1.6720	-2.5000	0.2474	0.0269	1.1216	0.0057	0.0327
7.1200	-1.6720	-2.2000	0.1720	0.0368	1.3715	0.0039	0.0239
7.1200	-1.6720	-2.0000	0.1237	0.0481	1.6085	0.0028	0.0181
7.1200	-1.6460	-2.5000	0.2474	0.0269	1.1216	0.0060	0.0327
7.1200	-1.6460	-2.2000	0.1720	0.0368	1.3714	0.0041	0.0239
7.1200	-1.6460	-2.0000	0.1237	0.0481	1.6084	0.0030	0.0181
7.1200	-1.6200	-2.5000	0.2474	0.0269	1.1217	0.0063	0.0327
7.1200	-1.6200	-2.2000	0.1720	0.0368	1.3714	0.0043	0.0239
7.1200	-1.6200	-2.0000	0.1237	0.0481	1.6084	0.0032	0.0181
7.1200	-1.5960	-2.5000	0.2474	0.0269	1.1216	0.0067	0.0327
7.1200	-1.5960	-2.2000	0.1720	0.0368	1.3714	0.0046	0.0239
7.1200	-1.5960	-2.0000	0.1237	0.0481	1.6083	0.0034	0.0181
7.1200	-1.5720	-2.5000	0.2474	0.0269	1.1216	0.0072	0.0327
7.1200	-1.5720	-2.2000	0.1720	0.0368	1.3714	0.0049	0.0239
7.1200	-1.5720	-2.0000	0.1237	0.0481	1.6083	0.0036	0.0181
7.1200	-1.5480	-2.5000	0.2474	0.0269	1.1216	0.0076	0.0327
7.1200	-1.5480	-2.2000	0.1720	0.0368	1.3714	0.0053	0.0239
7.1200	-1.5480	-2.0000	0.1237	0.0481	1.6083	0.0038	0.0181
7.1200	-1.5240	-2.5000	0.2474	0.0269	1.1216	0.0080	0.0327
7.1200	-1.5240	-2.2000	0.1720	0.0368	1.3714	0.0056	0.0239
7.1200	-1.5240	-2.0000	0.1237	0.0481	1.6083	0.0040	0.0181
7.1200	-1.5000	-2.5000	0.2474	0.0269	1.1216	0.0084	0.0327
7.1200	-1.5000	-2.2000	0.1720	0.0368	1.3713	0.0058	0.0239
7.1200	-1.5000	-2.0000	0.1237	0.0481	1.6082	0.0042	0.0181
7.1400	-1.7500	-2.5000	0.2592	0.0280	1.1725	0.0050	0.0343
