#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 140 kK
# SED: WM-Basic (Pauldrach et al 2001 (30-60 kK), Rauch (80-120 kK)) 
#spherical geometry
#
12+log(O/H) Teff log(Usp) OII_3727 OIII_5007 SII_6717,31 SIII_9069 HeI_4471 HeI_5876 HeI_6678 HeII_4686 ArIV_4740 ArIII_7135 NII_6584	CIV_1549	CIII_1909
7.7 60000 -3.50 2.2694 0.6866 0.3866 0.0773 0.0228 0.0582 0.0164 0.0013 0.0000 0.0433 0.0855 0.0000 0.2513
7.7 60000 -3.26 1.9050 1.5231 0.2887 0.0987 0.0223 0.0569 0.0160 0.0015 0.0000 0.0480 0.0634 0.0025 0.4258
7.7 60000 -3.01 1.3961 2.5544 0.2068 0.1166 0.0218 0.0558 0.0157 0.0016 0.0010 0.0518 0.0437 0.0132 0.6883
7.7 60000 -2.77 1.0529 3.4275 0.1562 0.1241 0.0215 0.0551 0.0154 0.0018 0.0030 0.0527 0.0321 0.0506 0.9952
7.7 60000 -2.52 0.8244 4.1805 0.1241 0.1235 0.0213 0.0545 0.0152 0.0022 0.0060 0.0512 0.0248 0.1414 1.3154
7.7 60000 -2.27 0.6653 4.8167 0.1031 0.1190 0.0210 0.0539 0.0150 0.0028 0.0093 0.0489 0.0199 0.2572 1.6023
7.7 60000 -2.08 0.5739 5.2452 0.0916 0.1142 0.0208 0.0534 0.0149 0.0034 0.0119 0.0468 0.0172 0.3269 1.8017
7.7 60000 -1.76 0.4563 5.9065 0.0772 0.1047 0.0205 0.0526 0.0146 0.0050 0.0164 0.0428 0.0138 0.4157 2.1156
7.7 60000 -1.51 0.3869 6.3816 0.0685 0.0967 0.0202 0.0519 0.0144 0.0068 0.0201 0.0395 0.0119 0.4955 2.3353
7.7 80000 -4.00 2.0230 0.1052 0.6464 0.0424 0.0262 0.0668 0.0189 0.0016 0.0000 0.0372 0.1074 0.0000 0.0961
7.7 80000 -3.75 2.2311 0.3424 0.5302 0.0595 0.0246 0.0629 0.0177 0.0022 0.0000 0.0407 0.1044 0.0000 0.1764
7.7 80000 -3.51 2.1223 0.9379 0.4141 0.0798 0.0234 0.0597 0.0168 0.0026 0.0000 0.0448 0.0888 0.0026 0.3107
7.7 80000 -3.27 1.6879 1.8622 0.3111 0.0988 0.0225 0.0574 0.0161 0.0029 0.0000 0.0488 0.0660 0.0148 0.5122
7.7 80000 -3.02 1.2152 2.9098 0.2256 0.1106 0.0218 0.0556 0.0156 0.0032 0.0021 0.0508 0.0462 0.0808 0.7982
7.7 80000 -2.78 0.9164 3.7849 0.1723 0.1097 0.0213 0.0545 0.0152 0.0035 0.0056 0.0487 0.0344 0.2701 1.0708
7.7 80000 -2.54 0.7187 4.5308 0.1372 0.1027 0.0209 0.0536 0.0149 0.0042 0.0099 0.0450 0.0268 0.5228 1.2751
7.7 80000 -2.30 0.5816 5.1433 0.1134 0.0945 0.0206 0.0528 0.0147 0.0052 0.0139 0.0413 0.0217 0.6827 1.4070
7.7 80000 -2.06 0.4811 5.6704 0.0958 0.0860 0.0202 0.0520 0.0144 0.0068 0.0179 0.0377 0.0179 0.7861 1.4938
7.7 80000 -1.81 0.4043 6.1477 0.0821 0.0774 0.0199 0.0513 0.0142 0.0089 0.0217 0.0342 0.0151 0.8879 1.5437
7.7 80000 -1.56 0.3466 6.5675 0.0714 0.0695 0.0196 0.0505 0.0139 0.0117 0.0253 0.0310 0.0130 1.0059 1.5583
7.7 100000 -4.00 2.0194 0.1289 0.7063 0.0430 0.0255 0.0652 0.0184 0.0396 0.0000 0.0384 0.1112 0.0000 0.1071
7.7 100000 -3.76 2.1848 0.4157 0.5719 0.0593 0.0228 0.0582 0.0164 0.0516 0.0000 0.0415 0.1068 0.0000 0.1941
7.7 100000 -3.51 1.9944 1.0913 0.4415 0.0788 0.0205 0.0523 0.0147 0.0641 0.0000 0.0452 0.0894 0.0062 0.3426
7.7 100000 -3.28 1.5461 1.9948 0.3279 0.0960 0.0189 0.0482 0.0135 0.0731 0.0011 0.0481 0.0659 0.0359 0.5658
7.7 100000 -3.03 1.1286 2.7993 0.2361 0.1029 0.0177 0.0453 0.0127 0.0787 0.0042 0.0469 0.0467 0.1891 0.8619
7.7 100000 -2.80 0.8686 3.2441 0.1803 0.0987 0.0169 0.0432 0.0121 0.0847 0.0083 0.0430 0.0353 0.5347 1.0891
7.7 100000 -2.56 0.6899 3.5189 0.1433 0.0914 0.0160 0.0409 0.0114 0.0940 0.0116 0.0394 0.0277 0.8651 1.2073
7.7 100000 -2.32 0.5624 3.6821 0.1176 0.0837 0.0150 0.0385 0.0107 0.1062 0.0141 0.0360 0.0225 1.0781 1.2608
7.7 100000 -2.08 0.4675 3.7305 0.0985 0.0758 0.0140 0.0358 0.0100 0.1209 0.0161 0.0326 0.0187 1.2338 1.2720
7.7 100000 -1.84 0.3940 3.6594 0.0836 0.0679 0.0128 0.0329 0.0091 0.1380 0.0175 0.0293 0.0157 1.3460 1.2390
7.7 100000 -1.59 0.3379 3.4876 0.0719 0.0607 0.0117 0.0298 0.0083 0.1564 0.0183 0.0263 0.0135 1.4064 1.1715
7.7 120000 -4.00 2.0039 0.1321 0.7380 0.0427 0.0254 0.0647 0.0183 0.0547 0.0000 0.0387 0.1127 0.0000 0.1091
7.7 120000 -3.76 2.1623 0.4258 0.5963 0.0585 0.0222 0.0566 0.0160 0.0705 0.0000 0.0416 0.1081 0.0012 0.1969
7.7 120000 -3.52 1.9623 1.1116 0.4588 0.0776 0.0194 0.0496 0.0139 0.0876 0.0000 0.0451 0.0903 0.0078 0.3481
7.7 120000 -3.28 1.5106 1.9978 0.3386 0.0941 0.0174 0.0445 0.0125 0.1009 0.0013 0.0476 0.0663 0.0473 0.5754
7.7 120000 -3.04 1.1019 2.6970 0.2416 0.0992 0.0160 0.0409 0.0115 0.1096 0.0048 0.0455 0.0470 0.2461 0.8629
7.7 120000 -2.81 0.8514 2.9932 0.1833 0.0937 0.0150 0.0384 0.0107 0.1176 0.0090 0.0409 0.0357 0.6312 1.0480
7.7 120000 -2.57 0.6777 3.1423 0.1449 0.0859 0.0140 0.0358 0.0100 0.1288 0.0118 0.0370 0.0281 0.9427 1.1205
7.7 120000 -2.33 0.5526 3.1935 0.1182 0.0781 0.0129 0.0330 0.0092 0.1428 0.0137 0.0335 0.0227 1.1307 1.1385
7.7 120000 -2.09 0.4585 3.1390 0.0983 0.0703 0.0117 0.0300 0.0083 0.1591 0.0151 0.0301 0.0188 1.2564 1.1162
7.7 120000 -1.85 0.3851 2.9817 0.0826 0.0626 0.0105 0.0268 0.0075 0.1774 0.0159 0.0268 0.0158 1.3243 1.0566
7.7 120000 -1.61 0.3287 2.7481 0.0705 0.0555 0.0092 0.0236 0.0066 0.1963 0.0161 0.0237 0.0135 1.3383 0.9715
8.0 30000 -3.99 0.6731 0.0000 0.4466 0.0028 0.0010 0.0026 0.0000 0.0000 0.0000 0.0000 0.1029 0.0000 0.0000
8.0 30000 -3.73 0.8762 0.0000 0.4794 0.0053 0.0011 0.0029 0.0000 0.0000 0.0000 0.0000 0.1200 0.0000 0.0000
8.0 30000 -3.50 1.0457 0.0000 0.4632 0.0121 0.0012 0.0032 0.0000 0.0000 0.0000 0.0011 0.1304 0.0000 0.0000
8.0 30000 -3.25 1.2169 0.0000 0.4394 0.0212 0.0013 0.0033 0.0000 0.0000 0.0000 0.0013 0.1415 0.0000 0.0000
8.0 30000 -3.00 1.3194 0.0000 0.3764 0.0339 0.0013 0.0035 0.0010 0.0000 0.0000 0.0015 0.1471 0.0000 0.0010
8.0 30000 -2.75 1.3508 0.0015 0.2906 0.0474 0.0015 0.0039 0.0011 0.0000 0.0000 0.0018 0.1470 0.0000 0.0033
8.0 30000 -2.50 1.3382 0.0050 0.2165 0.0571 0.0018 0.0047 0.0014 0.0000 0.0000 0.0024 0.1422 0.0000 0.0058
8.0 30000 -2.25 1.3146 0.0147 0.1608 0.0633 0.0023 0.0060 0.0017 0.0000 0.0000 0.0032 0.1346 0.0000 0.0094
8.0 30000 -2.00 1.2873 0.0346 0.1193 0.0670 0.0029 0.0076 0.0022 0.0000 0.0000 0.0042 0.1256 0.0000 0.0142
8.0 30000 -1.75 1.2579 0.0627 0.0898 0.0691 0.0036 0.0094 0.0027 0.0000 0.0000 0.0054 0.1164 0.0000 0.0195
8.0 30000 -1.50 1.2249 0.0985 0.0671 0.0700 0.0044 0.0115 0.0032 0.0000 0.0000 0.0068 0.1062 0.0014 0.0257
8.0 32500 -3.99 1.0052 0.0000 0.5963 0.0069 0.0027 0.0069 0.0020 0.0000 0.0000 0.0020 0.1421 0.0000 0.0000
8.0 32500 -3.74 1.2733 0.0000 0.6189 0.0124 0.0030 0.0078 0.0022 0.0000 0.0000 0.0027 0.1628 0.0000 0.0000
8.0 32500 -3.50 1.6463 0.0000 0.6213 0.0264 0.0042 0.0107 0.0031 0.0000 0.0000 0.0044 0.1901 0.0000 0.0013
8.0 32500 -3.25 1.9758 0.0023 0.5724 0.0444 0.0043 0.0112 0.0032 0.0000 0.0000 0.0054 0.2101 0.0000 0.0051
8.0 32500 -3.02 2.2637 0.0076 0.4795 0.0671 0.0046 0.0118 0.0034 0.0000 0.0000 0.0066 0.2242 0.0000 0.0116
8.0 32500 -2.75 2.4686 0.0283 0.3603 0.0912 0.0051 0.0131 0.0037 0.0000 0.0000 0.0084 0.2274 0.0000 0.0240
8.0 32500 -2.51 2.5458 0.0779 0.2697 0.1075 0.0058 0.0151 0.0043 0.0000 0.0000 0.0104 0.2195 0.0000 0.0379
8.0 32500 -2.26 2.5578 0.1651 0.2026 0.1190 0.0069 0.0180 0.0051 0.0000 0.0000 0.0129 0.2071 0.0000 0.0533
8.0 32500 -2.00 2.5333 0.2849 0.1532 0.1272 0.0083 0.0215 0.0061 0.0000 0.0000 0.0160 0.1919 0.0000 0.0717
8.0 32500 -1.76 2.4891 0.4266 0.1178 0.1330 0.0098 0.0255 0.0072 0.0000 0.0000 0.0195 0.1745 0.0020 0.0933
8.0 32500 -1.51 2.4192 0.6046 0.0906 0.1374 0.0115 0.0298 0.0084 0.0000 0.0000 0.0237 0.1535 0.0073 0.1209
8.0 35000 -3.99 1.3967 0.0000 0.7117 0.0149 0.0062 0.0159 0.0046 0.0000 0.0000 0.0056 0.1806 0.0000 0.0000
8.0 35000 -3.74 1.7268 0.0016 0.7034 0.0256 0.0070 0.0182 0.0052 0.0000 0.0000 0.0075 0.2031 0.0000 0.0030
8.0 35000 -3.50 2.2673 0.0083 0.6762 0.0488 0.0112 0.0287 0.0082 0.0000 0.0000 0.0146 0.2368 0.0000 0.0123
8.0 35000 -3.25 2.6862 0.0299 0.5792 0.0758 0.0118 0.0302 0.0086 0.0000 0.0000 0.0181 0.2532 0.0000 0.0280
8.0 35000 -3.01 3.0697 0.1033 0.4573 0.1064 0.0124 0.0318 0.0090 0.0000 0.0000 0.0224 0.2541 0.0000 0.0595
8.0 35000 -2.75 3.2909 0.3056 0.3394 0.1349 0.0133 0.0343 0.0097 0.0000 0.0000 0.0275 0.2357 0.0000 0.1078
8.0 35000 -2.51 3.2774 0.6294 0.2518 0.1554 0.0148 0.0379 0.0107 0.0000 0.0000 0.0329 0.2096 0.0000 0.1568
8.0 35000 -2.25 3.1566 1.0141 0.1884 0.1706 0.0165 0.0425 0.0120 0.0000 0.0000 0.0392 0.1810 0.0000 0.2113
8.0 35000 -2.00 2.9792 1.4408 0.1432 0.1820 0.0183 0.0472 0.0133 0.0000 0.0000 0.0459 0.1502 0.0018 0.2773
8.0 35000 -1.76 2.7554 1.9065 0.1107 0.1907 0.0198 0.0510 0.0143 0.0000 0.0000 0.0524 0.1202 0.0045 0.3560
8.0 35000 -1.51 2.4977 2.4276 0.0864 0.1979 0.0206 0.0532 0.0149 0.0000 0.0000 0.0575 0.0937 0.0089 0.4495
8.0 37500 -3.99 1.7841 0.0044 0.7734 0.0270 0.0142 0.0365 0.0104 0.0000 0.0000 0.0163 0.2119 0.0000 0.0068
8.0 37500 -3.74 2.1716 0.0155 0.7200 0.0441 0.0159 0.0408 0.0116 0.0000 0.0000 0.0215 0.2334 0.0000 0.0158
8.0 37500 -3.50 2.6534 0.0448 0.6411 0.0710 0.0182 0.0466 0.0132 0.0000 0.0000 0.0291 0.2538 0.0000 0.0389
8.0 37500 -3.25 3.0391 0.1593 0.5117 0.1027 0.0193 0.0494 0.0140 0.0000 0.0000 0.0360 0.2496 0.0000 0.0811
8.0 37500 -3.00 3.2072 0.4865 0.3781 0.1348 0.0201 0.0515 0.0146 0.0000 0.0000 0.0431 0.2166 0.0000 0.1481
8.0 37500 -2.75 3.0340 1.0737 0.2698 0.1607 0.0207 0.0532 0.0150 0.0000 0.0000 0.0493 0.1727 0.0000 0.2287
8.0 37500 -2.50 2.7168 1.7302 0.1953 0.1790 0.0212 0.0543 0.0153 0.0000 0.0000 0.0543 0.1353 0.0000 0.3124
8.0 37500 -2.25 2.4030 2.3630 0.1466 0.1918 0.0214 0.0550 0.0155 0.0000 0.0000 0.0584 0.1057 0.0025 0.4024
8.0 37500 -2.00 2.1057 2.9893 0.1142 0.2010 0.0215 0.0553 0.0155 0.0000 0.0000 0.0617 0.0827 0.0053 0.5038
8.0 37500 -1.75 1.8219 3.6338 0.0918 0.2075 0.0215 0.0553 0.0155 0.0000 0.0000 0.0646 0.0650 0.0098 0.6238
8.0 37500 -1.51 1.5706 4.2810 0.0766 0.2120 0.0214 0.0553 0.0155 0.0000 0.0000 0.0672 0.0521 0.0164 0.7659
8.0 40000 -3.99 2.4917 0.0330 0.8872 0.0510 0.0215 0.0552 0.0157 0.0000 0.0000 0.0341 0.2655 0.0000 0.0354
8.0 40000 -3.74 2.9394 0.1163 0.7643 0.0771 0.0218 0.0561 0.0159 0.0000 0.0000 0.0406 0.2792 0.0000 0.0733
8.0 40000 -3.50 3.2411 0.2229 0.6042 0.1056 0.0217 0.0557 0.0157 0.0000 0.0000 0.0447 0.2693 0.0000 0.1169
8.0 40000 -3.25 3.3505 0.6799 0.4511 0.1395 0.0219 0.0561 0.0158 0.0000 0.0000 0.0513 0.2294 0.0000 0.2054
8.0 40000 -3.00 2.9462 1.5854 0.3133 0.1698 0.0220 0.0562 0.0159 0.0000 0.0000 0.0571 0.1680 0.0000 0.3191
8.0 40000 -2.75 2.4083 2.5746 0.2233 0.1912 0.0220 0.0563 0.0159 0.0000 0.0000 0.0618 0.1220 0.0010 0.4456
8.0 40000 -2.49 1.9626 3.4983 0.1659 0.2051 0.0219 0.0562 0.0158 0.0000 0.0000 0.0658 0.0907 0.0033 0.5950
8.0 40000 -2.24 1.6382 4.3182 0.1316 0.2127 0.0219 0.0561 0.0158 0.0000 0.0000 0.0690 0.0707 0.0066 0.7649
8.0 40000 -2.00 1.3838 5.0983 0.1094 0.2162 0.0218 0.0560 0.0157 0.0000 0.0018 0.0715 0.0569 0.0120 0.9643
8.0 40000 -1.74 1.1666 5.9298 0.0934 0.2169 0.0217 0.0558 0.0157 0.0000 0.0030 0.0736 0.0465 0.0204 1.2219
8.0 40000 -1.49 0.9955 6.7480 0.0825 0.2148 0.0216 0.0556 0.0156 0.0000 0.0045 0.0749 0.0391 0.0292 1.5229
8.0 45000 -3.99 2.8169 0.0543 0.9330 0.0628 0.0229 0.0588 0.0167 0.0000 0.0000 0.0397 0.2903 0.0000 0.0534
8.0 45000 -3.74 3.2870 0.1892 0.7852 0.0921 0.0229 0.0587 0.0166 0.0000 0.0000 0.0462 0.3008 0.0000 0.1076
8.0 45000 -3.50 3.6005 0.3652 0.5911 0.1248 0.0225 0.0577 0.0163 0.0000 0.0000 0.0513 0.2823 0.0000 0.1756
8.0 45000 -3.24 3.5211 1.0593 0.4297 0.1595 0.0224 0.0575 0.0162 0.0000 0.0000 0.0576 0.2285 0.0000 0.2946
8.0 45000 -2.99 2.9361 2.1836 0.3011 0.1880 0.0224 0.0572 0.0162 0.0000 0.0000 0.0629 0.1640 0.0011 0.4410
8.0 45000 -2.74 2.3073 3.3539 0.2158 0.2079 0.0223 0.0570 0.0161 0.0000 0.0000 0.0670 0.1172 0.0035 0.6168
8.0 45000 -2.49 1.8613 4.3769 0.1657 0.2186 0.0222 0.0569 0.0160 0.0000 0.0017 0.0695 0.0883 0.0084 0.8220
8.0 45000 -2.25 1.5401 5.2929 0.1351 0.2227 0.0221 0.0567 0.0160 0.0000 0.0033 0.0706 0.0697 0.0180 1.0533
8.0 45000 -1.99 1.2820 6.2025 0.1142 0.2226 0.0220 0.0565 0.0159 0.0000 0.0054 0.0707 0.0563 0.0324 1.3295
8.0 45000 -1.74 1.0784 7.1019 0.1000 0.2192 0.0219 0.0563 0.0158 0.0000 0.0079 0.0700 0.0467 0.0444 1.6496
8.0 45000 -1.49 0.9170 7.9853 0.0897 0.2128 0.0218 0.0561 0.0157 0.0000 0.0110 0.0684 0.0396 0.0509 2.0107
8.0 50000 -3.99 2.9918 0.0866 0.9978 0.0679 0.0240 0.0615 0.0174 0.0000 0.0000 0.0439 0.3050 0.0000 0.0696
8.0 50000 -3.75 3.4225 0.2953 0.8322 0.0982 0.0236 0.0604 0.0171 0.0000 0.0000 0.0502 0.3099 0.0000 0.1361
8.0 50000 -3.50 3.6400 0.6424 0.6187 0.1330 0.0230 0.0588 0.0166 0.0000 0.0000 0.0554 0.2815 0.0000 0.2231
8.0 50000 -3.25 3.2969 1.6190 0.4523 0.1675 0.0227 0.0581 0.0164 0.0000 0.0000 0.0614 0.2191 0.0019 0.3648
8.0 50000 -2.99 2.5571 2.9425 0.3183 0.1952 0.0225 0.0576 0.0163 0.0000 0.0000 0.0662 0.1532 0.0071 0.5424
8.0 50000 -2.74 1.9395 4.1833 0.2317 0.2113 0.0223 0.0572 0.0161 0.0000 0.0016 0.0690 0.1091 0.0237 0.7547
8.0 50000 -2.49 1.5388 5.2399 0.1816 0.2158 0.0222 0.0568 0.0160 0.0011 0.0036 0.0695 0.0830 0.0581 0.9838
8.0 50000 -2.24 1.2577 6.1953 0.1503 0.2137 0.0220 0.0565 0.0159 0.0015 0.0062 0.0686 0.0661 0.0911 1.2185
8.0 50000 -1.99 1.0422 7.1176 0.1291 0.2075 0.0219 0.0562 0.0158 0.0020 0.0093 0.0668 0.0540 0.1111 1.4654
8.0 50000 -1.74 0.8762 8.0154 0.1141 0.1985 0.0217 0.0558 0.0157 0.0028 0.0129 0.0642 0.0453 0.1297 1.7220
8.0 50000 -1.49 0.7442 8.8883 0.1028 0.1870 0.0215 0.0554 0.0156 0.0040 0.0170 0.0608 0.0388 0.1549 1.9760
8.0 55000 -4.00 3.1775 0.0694 0.9647 0.0774 0.0244 0.0627 0.0178 0.0000 0.0000 0.0477 0.3152 0.0000 0.0849
8.0 55000 -3.75 3.6952 0.2409 0.7934 0.1092 0.0239 0.0612 0.0174 0.0000 0.0000 0.0538 0.3177 0.0000 0.1638
8.0 55000 -3.50 3.9264 0.7548 0.6170 0.1450 0.0234 0.0599 0.0170 0.0000 0.0000 0.0600 0.2844 0.0000 0.2909
8.0 55000 -3.25 3.4846 1.9109 0.4463 0.1808 0.0230 0.0589 0.0167 0.0000 0.0000 0.0661 0.2131 0.0015 0.4724
8.0 55000 -3.00 2.6849 3.3674 0.3181 0.2085 0.0227 0.0582 0.0164 0.0000 0.0000 0.0713 0.1483 0.0060 0.6974
8.0 55000 -2.75 2.0399 4.7092 0.2353 0.2237 0.0225 0.0577 0.0163 0.0000 0.0016 0.0745 0.1063 0.0211 0.9697
8.0 55000 -2.50 1.6200 5.8610 0.1869 0.2272 0.0223 0.0573 0.0162 0.0000 0.0037 0.0754 0.0812 0.0566 1.2713
8.0 55000 -2.25 1.3164 6.9151 0.1558 0.2241 0.0222 0.0571 0.0161 0.0000 0.0064 0.0748 0.0644 0.0995 1.5897
8.0 55000 -2.00 1.0874 7.9064 0.1345 0.2173 0.0220 0.0568 0.0160 0.0000 0.0096 0.0732 0.0527 0.1248 1.9207
8.0 55000 -1.75 0.9071 8.8713 0.1187 0.2075 0.0219 0.0565 0.0159 0.0012 0.0134 0.0707 0.0440 0.1409 2.2727
8.0 55000 -1.50 0.7703 9.7559 0.1069 0.1957 0.0217 0.0562 0.0158 0.0017 0.0175 0.0675 0.0377 0.1572 2.6091
8.0 60000 -4.00 3.2693 0.1112 1.0786 0.0696 0.0247 0.0631 0.0179 0.0000 0.0000 0.0499 0.3232 0.0000 0.0958
8.0 60000 -3.75 3.7149 0.3734 0.9040 0.1007 0.0239 0.0610 0.0173 0.0000 0.0000 0.0557 0.3198 0.0000 0.1829
8.0 60000 -3.50 3.7405 1.1111 0.7103 0.1382 0.0232 0.0593 0.0168 0.0013 0.0000 0.0619 0.2763 0.0000 0.3259
8.0 60000 -3.25 3.1387 2.4191 0.5284 0.1743 0.0227 0.0580 0.0164 0.0015 0.0000 0.0675 0.2054 0.0026 0.5231
8.0 60000 -2.99 2.3100 3.9778 0.3754 0.2028 0.0223 0.0570 0.0160 0.0016 0.0012 0.0717 0.1410 0.0117 0.7907
8.0 60000 -2.75 1.7483 5.2772 0.2816 0.2133 0.0220 0.0563 0.0158 0.0018 0.0035 0.0721 0.1030 0.0415 1.0906
8.0 60000 -2.50 1.3780 6.4366 0.2234 0.2114 0.0218 0.0557 0.0156 0.0022 0.0069 0.0700 0.0793 0.1038 1.4193
8.0 60000 -2.25 1.1196 7.4642 0.1859 0.2039 0.0216 0.0553 0.0155 0.0028 0.0108 0.0669 0.0636 0.1579 1.7377
8.0 60000 -2.00 0.9276 8.4175 0.1597 0.1938 0.0214 0.0548 0.0153 0.0037 0.0151 0.0634 0.0526 0.1873 2.0560
8.0 60000 -1.75 0.7782 9.3329 0.1398 0.1814 0.0211 0.0542 0.0152 0.0051 0.0197 0.0593 0.0444 0.2163 2.3766
8.0 60000 -1.50 0.6635 10.1829 0.1245 0.1681 0.0209 0.0536 0.0150 0.0069 0.0244 0.0551 0.0382 0.2600 2.6717
8.0 80000 -4.00 3.5791 0.1865 1.2187 0.0796 0.0267 0.0682 0.0193 0.0016 0.0000 0.0558 0.3582 0.0000 0.1487
8.0 80000 -3.75 3.9512 0.6031 1.0046 0.1115 0.0251 0.0642 0.0181 0.0022 0.0000 0.0610 0.3493 0.0000 0.2700
8.0 80000 -3.50 3.7650 1.6386 0.7868 0.1489 0.0239 0.0610 0.0172 0.0027 0.0000 0.0668 0.2986 0.0034 0.4652
8.0 80000 -3.26 3.0067 3.2141 0.5908 0.1832 0.0230 0.0587 0.0165 0.0030 0.0000 0.0721 0.2226 0.0178 0.7368
8.0 80000 -3.01 2.1708 4.9436 0.4268 0.2030 0.0223 0.0571 0.0160 0.0032 0.0027 0.0743 0.1552 0.0879 1.0871
8.0 80000 -2.77 1.6362 6.3466 0.3240 0.1994 0.0219 0.0560 0.0157 0.0036 0.0071 0.0707 0.1151 0.2449 1.3936
8.0 80000 -2.53 1.2827 7.5510 0.2575 0.1859 0.0216 0.0552 0.0154 0.0043 0.0124 0.0651 0.0893 0.3708 1.6236
8.0 80000 -2.29 1.0391 8.5681 0.2124 0.1709 0.0213 0.0546 0.0152 0.0054 0.0176 0.0597 0.0720 0.4243 1.7874
8.0 80000 -2.04 0.8607 9.4686 0.1793 0.1555 0.0210 0.0539 0.0150 0.0069 0.0227 0.0546 0.0596 0.4698 1.9059
8.0 80000 -1.80 0.7245 10.3026 0.1536 0.1402 0.0207 0.0533 0.0148 0.0091 0.0278 0.0496 0.0502 0.5379 1.9800
8.0 80000 -1.55 0.6219 11.0482 0.1337 0.1260 0.0205 0.0526 0.0146 0.0120 0.0327 0.0450 0.0432 0.6422 2.0064
8.0 100000 -4.00 3.6963 0.2360 1.3538 0.0822 0.0261 0.0667 0.0188 0.0399 0.0000 0.0587 0.3783 0.0000 0.1770
8.0 100000 -3.76 4.0116 0.7583 1.1019 0.1134 0.0233 0.0595 0.0168 0.0521 0.0000 0.0633 0.3648 0.0014 0.3190
8.0 100000 -3.51 3.6755 1.9811 0.8524 0.1504 0.0210 0.0536 0.0151 0.0650 0.0000 0.0688 0.3066 0.0088 0.5527
8.0 100000 -3.27 2.8578 3.5930 0.6331 0.1825 0.0194 0.0494 0.0139 0.0747 0.0015 0.0728 0.2263 0.0485 0.8816
8.0 100000 -3.02 2.0869 5.0107 0.4548 0.1945 0.0183 0.0467 0.0131 0.0808 0.0057 0.0707 0.1600 0.2340 1.2854
8.0 100000 -2.79 1.6037 5.8014 0.3461 0.1855 0.0175 0.0446 0.0125 0.0874 0.0113 0.0646 0.1205 0.5615 1.5711
8.0 100000 -2.55 1.2734 6.3191 0.2749 0.1713 0.0166 0.0425 0.0119 0.0974 0.0158 0.0591 0.0945 0.7833 1.7211
8.0 100000 -2.31 1.0398 6.6643 0.2257 0.1567 0.0157 0.0401 0.0112 0.1104 0.0193 0.0540 0.0766 0.9184 1.8055
8.0 100000 -2.07 0.8668 6.8169 0.1893 0.1421 0.0147 0.0375 0.0104 0.1263 0.0222 0.0492 0.0636 1.0393 1.8409
8.0 100000 -1.82 0.7333 6.7625 0.1608 0.1277 0.0135 0.0345 0.0096 0.1448 0.0245 0.0443 0.0537 1.1421 1.8220
8.0 100000 -1.58 0.6313 6.5113 0.1387 0.1144 0.0123 0.0315 0.0087 0.1648 0.0259 0.0399 0.0463 1.2170 1.7511
8.0 120000 -4.00 3.7104 0.2446 1.4216 0.0822 0.0260 0.0663 0.0187 0.0553 0.0000 0.0596 0.3861 0.0000 0.1843
8.0 120000 -3.76 4.0160 0.7863 1.1541 0.1127 0.0227 0.0579 0.0163 0.0713 0.0000 0.0639 0.3715 0.0018 0.3311
8.0 120000 -3.51 3.6580 2.0439 0.8903 0.1493 0.0199 0.0508 0.0143 0.0889 0.0000 0.0691 0.3117 0.0116 0.5758
8.0 120000 -3.28 2.8267 3.6550 0.6572 0.1805 0.0179 0.0457 0.0129 0.1030 0.0018 0.0727 0.2295 0.0667 0.9238
8.0 120000 -3.03 2.0634 4.9224 0.4681 0.1896 0.0166 0.0423 0.0119 0.1126 0.0066 0.0693 0.1623 0.3170 1.3346
8.0 120000 -2.80 1.5926 5.4765 0.3547 0.1784 0.0156 0.0398 0.0111 0.1214 0.0124 0.0622 0.1228 0.6915 1.5792
8.0 120000 -2.56 1.2682 5.7868 0.2804 0.1633 0.0146 0.0373 0.0104 0.1336 0.0164 0.0562 0.0965 0.9160 1.6797
8.0 120000 -2.32 1.0362 5.9325 0.2289 0.1485 0.0135 0.0345 0.0096 0.1488 0.0193 0.0510 0.0782 1.0524 1.7190
8.0 120000 -2.08 0.8624 5.8876 0.1906 0.1339 0.0123 0.0315 0.0088 0.1666 0.0215 0.0460 0.0648 1.1633 1.7076
8.0 120000 -1.84 0.7272 5.6487 0.1607 0.1195 0.0111 0.0283 0.0079 0.1865 0.0229 0.0411 0.0545 1.2416 1.6421
8.0 120000 -1.60 0.6229 5.2552 0.1375 0.1064 0.0098 0.0250 0.0070 0.2072 0.0234 0.0366 0.0467 1.2752 1.5350
8.3 30000 -3.98 0.2238 0.0000 0.3325 0.0022 0.0010 0.0027 0.0000 0.0000 0.0000 0.0000 0.1261 0.0000 0.0000
8.3 30000 -3.72 0.3718 0.0000 0.4063 0.0046 0.0012 0.0031 0.0000 0.0000 0.0000 0.0000 0.1701 0.0000 0.0000
8.3 30000 -3.48 0.5917 0.0000 0.4626 0.0124 0.0013 0.0034 0.0000 0.0000 0.0000 0.0015 0.2203 0.0000 0.0000
8.3 30000 -3.23 0.8530 0.0000 0.4950 0.0248 0.0013 0.0035 0.0010 0.0000 0.0000 0.0020 0.2714 0.0000 0.0000
