12+log(O/H)     	 log(N/O)        	 log(U)          	 OII_3727        	 NeIII_3868      	 OIII_4363       	 OIII_5007       	 NII_5755        	 SIII_6312       	 NII_6584        	 SII_6717,31     	 OII_7325        	 SIII_9069      
6.9000000 	 -1.7500000 	 -1.7500000 	 0.0082000 	 0.0075000 	 0.0044000 	 0.1420000 	 0.0000000 	 0.0022000 	 0.0000000 	 0.0034000 	 0.0000000 	 0.0047000
6.9000000 	 -1.7500000 	 -1.5000000 	 0.0062000 	 0.0052000 	 0.0031000 	 0.0993000 	 0.0000000 	 0.0022000 	 0.0000000 	 0.0025000 	 0.0000000 	 0.0034000
6.9000000 	 -1.7500000 	 -1.2500000 	 0.0052000 	 0.0037000 	 0.0021000 	 0.0702000 	 0.0000000 	 0.0021000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0027000
6.9000000 	 -1.7500000 	 -1.0000000 	 0.0047000 	 0.0028000 	 0.0015000 	 0.0514000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0022000
6.9000000 	 -1.7500000 	 -0.7500000 	 0.0045000 	 0.0023000 	 0.0012000 	 0.0399000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0019000
6.9000000 	 -1.7500000 	 -0.5000000 	 0.0045000 	 0.0019000 	 0.0000000 	 0.0327000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0018000
6.9000000 	 -1.6250000 	 -4.0000000 	 0.2288000 	 0.0310000 	 0.0000000 	 0.0223000 	 0.0000000 	 0.0032000 	 0.0211000 	 0.1072000 	 0.0152000 	 0.0128000
6.9000000 	 -1.6250000 	 -3.7500000 	 0.2580000 	 0.0334000 	 0.0000000 	 0.0621000 	 0.0000000 	 0.0040000 	 0.0202000 	 0.0822000 	 0.0188000 	 0.0160000
6.9000000 	 -1.6250000 	 -3.5000000 	 0.1735000 	 0.0256000 	 0.0023000 	 0.1469000 	 0.0000000 	 0.0035000 	 0.0124000 	 0.0518000 	 0.0137000 	 0.0126000
6.9000000 	 -1.6250000 	 -3.2500000 	 0.1311000 	 0.0287000 	 0.0055000 	 0.2910000 	 0.0000000 	 0.0042000 	 0.0091000 	 0.0395000 	 0.0111000 	 0.0149000
6.9000000 	 -1.6250000 	 -3.0000000 	 0.0812000 	 0.0301000 	 0.0087000 	 0.3969000 	 0.0000000 	 0.0046000 	 0.0055000 	 0.0278000 	 0.0063000 	 0.0159000
6.9000000 	 -1.6250000 	 -2.7500000 	 0.0483000 	 0.0271000 	 0.0100000 	 0.3983000 	 0.0000000 	 0.0046000 	 0.0032000 	 0.0185000 	 0.0028000 	 0.0146000
6.9000000 	 -1.6250000 	 -2.5000000 	 0.0284000 	 0.0211000 	 0.0095000 	 0.3413000 	 0.0000000 	 0.0044000 	 0.0019000 	 0.0115000 	 0.0011000 	 0.0120000
6.9000000 	 -1.6250000 	 -2.2500000 	 0.0171000 	 0.0153000 	 0.0080000 	 0.2685000 	 0.0000000 	 0.0039000 	 0.0011000 	 0.0071000 	 0.0000000 	 0.0091000
6.9000000 	 -1.6250000 	 -2.0000000 	 0.0115000 	 0.0108000 	 0.0061000 	 0.1991000 	 0.0000000 	 0.0036000 	 0.0000000 	 0.0047000 	 0.0000000 	 0.0065000
6.9000000 	 -1.6250000 	 -1.7500000 	 0.0081000 	 0.0075000 	 0.0044000 	 0.1420000 	 0.0000000 	 0.0022000 	 0.0000000 	 0.0033000 	 0.0000000 	 0.0047000
6.9000000 	 -1.6250000 	 -1.5000000 	 0.0062000 	 0.0052000 	 0.0031000 	 0.0993000 	 0.0000000 	 0.0022000 	 0.0000000 	 0.0025000 	 0.0000000 	 0.0035000
6.9000000 	 -1.6250000 	 -1.2500000 	 0.0052000 	 0.0037000 	 0.0021000 	 0.0702000 	 0.0000000 	 0.0021000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0027000
6.9000000 	 -1.6250000 	 -1.0000000 	 0.0046000 	 0.0028000 	 0.0015000 	 0.0514000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0022000
6.9000000 	 -1.6250000 	 -0.7500000 	 0.0045000 	 0.0023000 	 0.0012000 	 0.0398000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0019000
6.9000000 	 -1.6250000 	 -0.5000000 	 0.0044000 	 0.0019000 	 0.0000000 	 0.0327000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0018000
6.9000000 	 -1.5000000 	 -4.0000000 	 0.2288000 	 0.0310000 	 0.0000000 	 0.0223000 	 0.0000000 	 0.0032000 	 0.0281000 	 0.1072000 	 0.0152000 	 0.0128000
6.9000000 	 -1.5000000 	 -3.7500000 	 0.2580000 	 0.0334000 	 0.0000000 	 0.0621000 	 0.0000000 	 0.0040000 	 0.0270000 	 0.0822000 	 0.0188000 	 0.0160000
6.9000000 	 -1.5000000 	 -3.5000000 	 0.1735000 	 0.0256000 	 0.0023000 	 0.1469000 	 0.0000000 	 0.0035000 	 0.0165000 	 0.0518000 	 0.0137000 	 0.0126000
6.9000000 	 -1.5000000 	 -3.2500000 	 0.1308000 	 0.0287000 	 0.0055000 	 0.2925000 	 0.0000000 	 0.0042000 	 0.0121000 	 0.0394000 	 0.0111000 	 0.0149000
6.9000000 	 -1.5000000 	 -3.0000000 	 0.0813000 	 0.0301000 	 0.0087000 	 0.3965000 	 0.0000000 	 0.0046000 	 0.0074000 	 0.0278000 	 0.0063000 	 0.0159000
6.9000000 	 -1.5000000 	 -2.7500000 	 0.0480000 	 0.0271000 	 0.0100000 	 0.3989000 	 0.0000000 	 0.0046000 	 0.0043000 	 0.0184000 	 0.0028000 	 0.0146000
6.9000000 	 -1.5000000 	 -2.5000000 	 0.0282000 	 0.0211000 	 0.0095000 	 0.3416000 	 0.0000000 	 0.0044000 	 0.0025000 	 0.0115000 	 0.0011000 	 0.0120000
6.9000000 	 -1.5000000 	 -2.2500000 	 0.0174000 	 0.0153000 	 0.0080000 	 0.2683000 	 0.0000000 	 0.0039000 	 0.0015000 	 0.0072000 	 0.0000000 	 0.0091000
6.9000000 	 -1.5000000 	 -2.0000000 	 0.0115000 	 0.0108000 	 0.0061000 	 0.1991000 	 0.0000000 	 0.0036000 	 0.0000000 	 0.0047000 	 0.0000000 	 0.0065000
6.9000000 	 -1.5000000 	 -1.7500000 	 0.0081000 	 0.0075000 	 0.0044000 	 0.1420000 	 0.0000000 	 0.0022000 	 0.0000000 	 0.0033000 	 0.0000000 	 0.0047000
6.9000000 	 -1.5000000 	 -1.5000000 	 0.0063000 	 0.0052000 	 0.0031000 	 0.0993000 	 0.0000000 	 0.0022000 	 0.0000000 	 0.0026000 	 0.0000000 	 0.0035000
6.9000000 	 -1.5000000 	 -1.2500000 	 0.0052000 	 0.0037000 	 0.0021000 	 0.0702000 	 0.0000000 	 0.0021000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0027000
6.9000000 	 -1.5000000 	 -1.0000000 	 0.0048000 	 0.0028000 	 0.0015000 	 0.0514000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0022000
6.9000000 	 -1.5000000 	 -0.7500000 	 0.0045000 	 0.0023000 	 0.0012000 	 0.0398000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0019000
6.9000000 	 -1.5000000 	 -0.5000000 	 0.0044000 	 0.0019000 	 0.0000000 	 0.0327000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0018000
6.9000000 	 -1.3750000 	 -4.0000000 	 0.2288000 	 0.0310000 	 0.0000000 	 0.0223000 	 0.0000000 	 0.0032000 	 0.0375000 	 0.1072000 	 0.0152000 	 0.0128000
6.9000000 	 -1.3750000 	 -3.7500000 	 0.2580000 	 0.0334000 	 0.0000000 	 0.0621000 	 0.0000000 	 0.0040000 	 0.0360000 	 0.0822000 	 0.0188000 	 0.0160000
6.9000000 	 -1.3750000 	 -3.5000000 	 0.1735000 	 0.0256000 	 0.0023000 	 0.1470000 	 0.0000000 	 0.0035000 	 0.0220000 	 0.0518000 	 0.0137000 	 0.0126000
6.9000000 	 -1.3750000 	 -3.2500000 	 0.1310000 	 0.0287000 	 0.0055000 	 0.2913000 	 0.0000000 	 0.0042000 	 0.0162000 	 0.0395000 	 0.0111000 	 0.0149000
6.9000000 	 -1.3750000 	 -3.0000000 	 0.0814000 	 0.0301000 	 0.0087000 	 0.3962000 	 0.0000000 	 0.0046000 	 0.0099000 	 0.0280000 	 0.0063000 	 0.0159000
6.9000000 	 -1.3750000 	 -2.7500000 	 0.0475000 	 0.0271000 	 0.0101000 	 0.4002000 	 0.0000000 	 0.0046000 	 0.0056000 	 0.0182000 	 0.0028000 	 0.0146000
6.9000000 	 -1.3750000 	 -2.5000000 	 0.0282000 	 0.0211000 	 0.0095000 	 0.3417000 	 0.0000000 	 0.0044000 	 0.0033000 	 0.0115000 	 0.0011000 	 0.0120000
6.9000000 	 -1.3750000 	 -2.2500000 	 0.0176000 	 0.0153000 	 0.0080000 	 0.2681000 	 0.0000000 	 0.0039000 	 0.0020000 	 0.0073000 	 0.0000000 	 0.0091000
6.9000000 	 -1.3750000 	 -2.0000000 	 0.0117000 	 0.0108000 	 0.0061000 	 0.1991000 	 0.0000000 	 0.0036000 	 0.0013000 	 0.0048000 	 0.0000000 	 0.0066000
6.9000000 	 -1.3750000 	 -1.7500000 	 0.0083000 	 0.0076000 	 0.0044000 	 0.1420000 	 0.0000000 	 0.0022000 	 0.0000000 	 0.0034000 	 0.0000000 	 0.0047000
6.9000000 	 -1.3750000 	 -1.5000000 	 0.0063000 	 0.0052000 	 0.0031000 	 0.0993000 	 0.0000000 	 0.0022000 	 0.0000000 	 0.0026000 	 0.0000000 	 0.0035000
6.9000000 	 -1.3750000 	 -1.2500000 	 0.0053000 	 0.0037000 	 0.0021000 	 0.0702000 	 0.0000000 	 0.0021000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0027000
6.9000000 	 -1.3750000 	 -1.0000000 	 0.0047000 	 0.0028000 	 0.0015000 	 0.0514000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0022000
6.9000000 	 -1.3750000 	 -0.7500000 	 0.0045000 	 0.0023000 	 0.0012000 	 0.0398000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0019000
6.9000000 	 -1.3750000 	 -0.5000000 	 0.0045000 	 0.0019000 	 0.0000000 	 0.0327000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0018000
6.9000000 	 -1.2500000 	 -4.0000000 	 0.2288000 	 0.0310000 	 0.0000000 	 0.0223000 	 0.0012000 	 0.0032000 	 0.0500000 	 0.1072000 	 0.0152000 	 0.0128000
6.9000000 	 -1.2500000 	 -3.7500000 	 0.2580000 	 0.0334000 	 0.0000000 	 0.0621000 	 0.0013000 	 0.0040000 	 0.0480000 	 0.0822000 	 0.0188000 	 0.0160000
6.9000000 	 -1.2500000 	 -3.5000000 	 0.1735000 	 0.0256000 	 0.0023000 	 0.1469000 	 0.0000000 	 0.0035000 	 0.0294000 	 0.0518000 	 0.0137000 	 0.0126000
6.9000000 	 -1.2500000 	 -3.2500000 	 0.1308000 	 0.0287000 	 0.0055000 	 0.2925000 	 0.0000000 	 0.0042000 	 0.0215000 	 0.0394000 	 0.0111000 	 0.0150000
6.9000000 	 -1.2500000 	 -3.0000000 	 0.0815000 	 0.0301000 	 0.0087000 	 0.3958000 	 0.0000000 	 0.0046000 	 0.0132000 	 0.0280000 	 0.0063000 	 0.0159000
6.9000000 	 -1.2500000 	 -2.7500000 	 0.0478000 	 0.0271000 	 0.0101000 	 0.3996000 	 0.0000000 	 0.0046000 	 0.0075000 	 0.0183000 	 0.0028000 	 0.0146000
6.9000000 	 -1.2500000 	 -2.5000000 	 0.0283000 	 0.0211000 	 0.0095000 	 0.3415000 	 0.0000000 	 0.0044000 	 0.0044000 	 0.0115000 	 0.0011000 	 0.0120000
6.9000000 	 -1.2500000 	 -2.2500000 	 0.0172000 	 0.0153000 	 0.0080000 	 0.2685000 	 0.0000000 	 0.0039000 	 0.0026000 	 0.0071000 	 0.0000000 	 0.0091000
6.9000000 	 -1.2500000 	 -2.0000000 	 0.0116000 	 0.0108000 	 0.0061000 	 0.1991000 	 0.0000000 	 0.0036000 	 0.0018000 	 0.0048000 	 0.0000000 	 0.0066000
6.9000000 	 -1.2500000 	 -1.7500000 	 0.0081000 	 0.0075000 	 0.0044000 	 0.1421000 	 0.0000000 	 0.0022000 	 0.0012000 	 0.0033000 	 0.0000000 	 0.0047000
6.9000000 	 -1.2500000 	 -1.5000000 	 0.0064000 	 0.0052000 	 0.0031000 	 0.0994000 	 0.0000000 	 0.0022000 	 0.0000000 	 0.0026000 	 0.0000000 	 0.0035000
6.9000000 	 -1.2500000 	 -1.2500000 	 0.0053000 	 0.0037000 	 0.0021000 	 0.0702000 	 0.0000000 	 0.0021000 	 0.0000000 	 0.0021000 	 0.0000000 	 0.0027000
6.9000000 	 -1.2500000 	 -1.0000000 	 0.0047000 	 0.0028000 	 0.0015000 	 0.0514000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0022000
6.9000000 	 -1.2500000 	 -0.7500000 	 0.0045000 	 0.0023000 	 0.0012000 	 0.0398000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0019000
6.9000000 	 -1.2500000 	 -0.5000000 	 0.0045000 	 0.0019000 	 0.0000000 	 0.0327000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0018000
6.9000000 	 -1.1250000 	 -4.0000000 	 0.2288000 	 0.0310000 	 0.0000000 	 0.0223000 	 0.0016000 	 0.0032000 	 0.0667000 	 0.1072000 	 0.0152000 	 0.0128000
6.9000000 	 -1.1250000 	 -3.7500000 	 0.2580000 	 0.0334000 	 0.0000000 	 0.0621000 	 0.0017000 	 0.0040000 	 0.0640000 	 0.0822000 	 0.0188000 	 0.0160000
6.9000000 	 -1.1250000 	 -3.5000000 	 0.1738000 	 0.0257000 	 0.0023000 	 0.1482000 	 0.0011000 	 0.0035000 	 0.0392000 	 0.0518000 	 0.0138000 	 0.0127000
6.9000000 	 -1.1250000 	 -3.2500000 	 0.1309000 	 0.0287000 	 0.0055000 	 0.2915000 	 0.0000000 	 0.0042000 	 0.0287000 	 0.0395000 	 0.0111000 	 0.0149000
6.9000000 	 -1.1250000 	 -3.0000000 	 0.0810000 	 0.0301000 	 0.0088000 	 0.3976000 	 0.0000000 	 0.0046000 	 0.0174000 	 0.0278000 	 0.0063000 	 0.0159000
6.9000000 	 -1.1250000 	 -2.7500000 	 0.0477000 	 0.0271000 	 0.0101000 	 0.3998000 	 0.0000000 	 0.0046000 	 0.0101000 	 0.0183000 	 0.0028000 	 0.0146000
6.9000000 	 -1.1250000 	 -2.5000000 	 0.0284000 	 0.0211000 	 0.0095000 	 0.3413000 	 0.0000000 	 0.0044000 	 0.0059000 	 0.0115000 	 0.0011000 	 0.0120000
6.9000000 	 -1.1250000 	 -2.2500000 	 0.0174000 	 0.0153000 	 0.0080000 	 0.2684000 	 0.0000000 	 0.0039000 	 0.0035000 	 0.0072000 	 0.0000000 	 0.0091000
6.9000000 	 -1.1250000 	 -2.0000000 	 0.0118000 	 0.0109000 	 0.0061000 	 0.1991000 	 0.0000000 	 0.0036000 	 0.0024000 	 0.0048000 	 0.0000000 	 0.0066000
6.9000000 	 -1.1250000 	 -1.7500000 	 0.0082000 	 0.0075000 	 0.0044000 	 0.1421000 	 0.0000000 	 0.0022000 	 0.0016000 	 0.0033000 	 0.0000000 	 0.0047000
6.9000000 	 -1.1250000 	 -1.5000000 	 0.0063000 	 0.0052000 	 0.0031000 	 0.0994000 	 0.0000000 	 0.0022000 	 0.0013000 	 0.0026000 	 0.0000000 	 0.0035000
6.9000000 	 -1.1250000 	 -1.2500000 	 0.0053000 	 0.0037000 	 0.0021000 	 0.0702000 	 0.0000000 	 0.0021000 	 0.0011000 	 0.0020000 	 0.0000000 	 0.0027000
6.9000000 	 -1.1250000 	 -1.0000000 	 0.0047000 	 0.0028000 	 0.0015000 	 0.0514000 	 0.0000000 	 0.0020000 	 0.0010000 	 0.0000000 	 0.0000000 	 0.0022000
6.9000000 	 -1.1250000 	 -0.7500000 	 0.0046000 	 0.0023000 	 0.0012000 	 0.0398000 	 0.0000000 	 0.0020000 	 0.0010000 	 0.0000000 	 0.0000000 	 0.0019000
6.9000000 	 -1.1250000 	 -0.5000000 	 0.0044000 	 0.0019000 	 0.0000000 	 0.0327000 	 0.0000000 	 0.0020000 	 0.0010000 	 0.0000000 	 0.0000000 	 0.0018000
6.9000000 	 -1.0000000 	 -4.0000000 	 0.2288000 	 0.0310000 	 0.0000000 	 0.0223000 	 0.0021000 	 0.0032000 	 0.0889000 	 0.1072000 	 0.0152000 	 0.0128000
6.9000000 	 -1.0000000 	 -3.7500000 	 0.2580000 	 0.0334000 	 0.0000000 	 0.0621000 	 0.0023000 	 0.0040000 	 0.0853000 	 0.0822000 	 0.0188000 	 0.0160000
6.9000000 	 -1.0000000 	 -3.5000000 	 0.1735000 	 0.0256000 	 0.0023000 	 0.1468000 	 0.0015000 	 0.0034000 	 0.0523000 	 0.0518000 	 0.0137000 	 0.0126000
6.9000000 	 -1.0000000 	 -3.2500000 	 0.1308000 	 0.0287000 	 0.0055000 	 0.2918000 	 0.0012000 	 0.0042000 	 0.0383000 	 0.0394000 	 0.0111000 	 0.0149000
6.9000000 	 -1.0000000 	 -3.0000000 	 0.0815000 	 0.0301000 	 0.0087000 	 0.3958000 	 0.0000000 	 0.0046000 	 0.0234000 	 0.0280000 	 0.0063000 	 0.0159000
6.9000000 	 -1.0000000 	 -2.7500000 	 0.0481000 	 0.0271000 	 0.0100000 	 0.3987000 	 0.0000000 	 0.0046000 	 0.0136000 	 0.0184000 	 0.0028000 	 0.0146000
6.9000000 	 -1.0000000 	 -2.5000000 	 0.0281000 	 0.0211000 	 0.0095000 	 0.3420000 	 0.0000000 	 0.0044000 	 0.0077000 	 0.0115000 	 0.0011000 	 0.0120000
6.9000000 	 -1.0000000 	 -2.2500000 	 0.0174000 	 0.0153000 	 0.0080000 	 0.2685000 	 0.0000000 	 0.0039000 	 0.0047000 	 0.0073000 	 0.0000000 	 0.0091000
6.9000000 	 -1.0000000 	 -2.0000000 	 0.0117000 	 0.0109000 	 0.0061000 	 0.1992000 	 0.0000000 	 0.0036000 	 0.0031000 	 0.0048000 	 0.0000000 	 0.0066000
6.9000000 	 -1.0000000 	 -1.7500000 	 0.0083000 	 0.0076000 	 0.0044000 	 0.1421000 	 0.0000000 	 0.0022000 	 0.0022000 	 0.0034000 	 0.0000000 	 0.0047000
6.9000000 	 -1.0000000 	 -1.5000000 	 0.0062000 	 0.0052000 	 0.0031000 	 0.0994000 	 0.0000000 	 0.0022000 	 0.0017000 	 0.0025000 	 0.0000000 	 0.0035000
6.9000000 	 -1.0000000 	 -1.2500000 	 0.0051000 	 0.0037000 	 0.0021000 	 0.0702000 	 0.0000000 	 0.0021000 	 0.0014000 	 0.0020000 	 0.0000000 	 0.0027000
